funcid,dim,milestone,error
25,30,1,1.411775e+03
25,30,2,4.566066e+02
25,30,3,4.421813e+02
25,30,5,4.367947e+02
25,30,10,4.284616e+02
25,30,20,4.222413e+02
25,30,30,4.222413e+02
25,30,40,4.222413e+02
25,30,50,4.222413e+02
25,30,60,4.222413e+02
25,30,70,4.222413e+02
25,30,80,4.222413e+02
25,30,90,4.222413e+02
25,30,100,4.222413e+02
25,30,1,1.990204e+03
25,30,2,4.639249e+02
25,30,3,4.202922e+02
25,30,5,4.017970e+02
25,30,10,3.932370e+02
25,30,20,3.879787e+02
25,30,30,3.879787e+02
25,30,40,3.879787e+02
25,30,50,3.879787e+02
25,30,60,3.879787e+02
25,30,70,3.879787e+02
25,30,80,3.879787e+02
25,30,90,3.879787e+02
25,30,100,3.879787e+02
25,30,1,2.043829e+03
25,30,2,4.254547e+02
25,30,3,4.090395e+02
25,30,5,4.005781e+02
25,30,10,3.915365e+02
25,30,20,3.905030e+02
25,30,30,3.905030e+02
25,30,40,3.905030e+02
25,30,50,3.905030e+02
25,30,60,3.905030e+02
25,30,70,3.905030e+02
25,30,80,3.905030e+02
25,30,90,3.905030e+02
25,30,100,3.905030e+02
25,30,1,1.678666e+03
25,30,2,5.632415e+02
25,30,3,4.786643e+02
25,30,5,4.592700e+02
25,30,10,4.566800e+02
25,30,20,4.492781e+02
25,30,30,4.492781e+02
25,30,40,4.492781e+02
25,30,50,4.492781e+02
25,30,60,4.492781e+02
25,30,70,4.492781e+02
25,30,80,4.492781e+02
25,30,90,4.492781e+02
25,30,100,4.492781e+02
25,30,1,1.353702e+03
25,30,2,4.167660e+02
25,30,3,3.957849e+02
25,30,5,3.906989e+02
25,30,10,3.890565e+02
25,30,20,3.886295e+02
25,30,30,3.886295e+02
25,30,40,3.886295e+02
25,30,50,3.886295e+02
25,30,60,3.886295e+02
25,30,70,3.886295e+02
25,30,80,3.886295e+02
25,30,90,3.886295e+02
25,30,100,3.886295e+02
