funcid,dim,milestone,error
24,30,1,8.909891e+02
24,30,2,7.082127e+02
24,30,3,6.979076e+02
24,30,5,6.967624e+02
24,30,10,6.967021e+02
24,30,20,6.966973e+02
24,30,30,6.966973e+02
24,30,40,6.966973e+02
24,30,50,6.966973e+02
24,30,60,6.966973e+02
24,30,70,6.966973e+02
24,30,80,6.966973e+02
24,30,90,6.966973e+02
24,30,100,6.966973e+02
24,30,1,8.286132e+02
24,30,2,6.112957e+02
24,30,3,6.054611e+02
24,30,5,6.044371e+02
24,30,10,6.044138e+02
24,30,20,6.044134e+02
24,30,30,6.044134e+02
24,30,40,6.044134e+02
24,30,50,6.044134e+02
24,30,60,6.044134e+02
24,30,70,6.044134e+02
24,30,80,6.044134e+02
24,30,90,6.044134e+02
24,30,100,6.044134e+02
24,30,1,9.766849e+02
24,30,2,7.824464e+02
24,30,3,7.726016e+02
24,30,5,7.718096e+02
24,30,10,7.717050e+02
24,30,20,7.716975e+02
24,30,30,7.716975e+02
24,30,40,7.716975e+02
24,30,50,7.716975e+02
24,30,60,7.716975e+02
24,30,70,7.716975e+02
24,30,80,7.716975e+02
24,30,90,7.716975e+02
24,30,100,7.716975e+02
24,30,1,7.830998e+02
24,30,2,6.188627e+02
24,30,3,6.081951e+02
24,30,5,6.075325e+02
24,30,10,6.075225e+02
24,30,20,6.075222e+02
24,30,30,6.075222e+02
24,30,40,6.075222e+02
24,30,50,6.075222e+02
24,30,60,6.075222e+02
24,30,70,6.075222e+02
24,30,80,6.075222e+02
24,30,90,6.075222e+02
24,30,100,6.075222e+02
24,30,1,7.751618e+02
24,30,2,6.076629e+02
24,30,3,5.992657e+02
24,30,5,5.990005e+02
24,30,10,5.989916e+02
24,30,20,5.989910e+02
24,30,30,5.989910e+02
24,30,40,5.989910e+02
24,30,50,5.989910e+02
24,30,60,5.989910e+02
24,30,70,5.989910e+02
24,30,80,5.989910e+02
24,30,90,5.989910e+02
24,30,100,5.989910e+02
