funcid,dim,milestone,error
9,30,1,1.348723e+04
9,30,2,5.683793e+03
9,30,3,3.303071e+03
9,30,5,2.818127e+03
9,30,10,2.730807e+03
9,30,20,2.721714e+03
9,30,30,2.721714e+03
9,30,40,2.721714e+03
9,30,50,2.721714e+03
9,30,60,2.721714e+03
9,30,70,2.721714e+03
9,30,80,2.721714e+03
9,30,90,2.721714e+03
9,30,100,2.721714e+03
9,30,1,1.166970e+04
9,30,2,6.340404e+03
9,30,3,3.224315e+03
9,30,5,2.800767e+03
9,30,10,2.685363e+03
9,30,20,2.627838e+03
9,30,30,2.627838e+03
9,30,40,2.627838e+03
9,30,50,2.627838e+03
9,30,60,2.627838e+03
9,30,70,2.627838e+03
9,30,80,2.627838e+03
9,30,90,2.627838e+03
9,30,100,2.627838e+03
9,30,1,1.913157e+04
9,30,2,9.830557e+03
9,30,3,5.163221e+03
9,30,5,4.440213e+03
9,30,10,4.329229e+03
9,30,20,4.300810e+03
9,30,30,4.300810e+03
9,30,40,4.300810e+03
9,30,50,4.300810e+03
9,30,60,4.300810e+03
9,30,70,4.300810e+03
9,30,80,4.300810e+03
9,30,90,4.300810e+03
9,30,100,4.300810e+03
9,30,1,2.301434e+04
9,30,2,1.373965e+04
9,30,3,6.608859e+03
9,30,5,5.529799e+03
9,30,10,5.468814e+03
9,30,20,5.457928e+03
9,30,30,5.457928e+03
9,30,40,5.457928e+03
9,30,50,5.457928e+03
9,30,60,5.457928e+03
9,30,70,5.457928e+03
9,30,80,5.457928e+03
9,30,90,5.457928e+03
9,30,100,5.457928e+03
9,30,1,2.506441e+04
9,30,2,1.482443e+04
9,30,3,8.218024e+03
9,30,5,7.167711e+03
9,30,10,7.022132e+03
9,30,20,6.970832e+03
9,30,30,6.970832e+03
9,30,40,6.970832e+03
9,30,50,6.970832e+03
9,30,60,6.970832e+03
9,30,70,6.970832e+03
9,30,80,6.970832e+03
9,30,90,6.970832e+03
9,30,100,6.970832e+03
