funcid,dim,milestone,error
30,30,1,8.393946e+07
30,30,2,4.658296e+06
30,30,3,2.985526e+06
30,30,5,7.580254e+05
30,30,10,5.819508e+05
30,30,20,4.334059e+05
30,30,30,4.334059e+05
30,30,40,4.334059e+05
30,30,50,4.334059e+05
30,30,60,4.334059e+05
30,30,70,4.334059e+05
30,30,80,4.334059e+05
30,30,90,4.334059e+05
30,30,100,4.334059e+05
30,30,1,1.920864e+08
30,30,2,2.927366e+07
30,30,3,2.827491e+06
30,30,5,1.658947e+06
30,30,10,1.011754e+06
30,30,20,3.483109e+05
30,30,30,3.483109e+05
30,30,40,3.483109e+05
30,30,50,3.483109e+05
30,30,60,3.483109e+05
30,30,70,3.483109e+05
30,30,80,3.483109e+05
30,30,90,3.483109e+05
30,30,100,3.483109e+05
30,30,1,5.701358e+07
30,30,2,6.254113e+06
30,30,3,5.357223e+06
30,30,5,4.556198e+06
30,30,10,4.315226e+06
30,30,20,1.970222e+06
30,30,30,1.256046e+06
30,30,40,1.256046e+06
30,30,50,1.256046e+06
30,30,60,1.256046e+06
30,30,70,1.256046e+06
30,30,80,1.256046e+06
30,30,90,1.256046e+06
30,30,100,1.256046e+06
30,30,1,4.931469e+07
30,30,2,6.934387e+06
30,30,3,5.617141e+06
30,30,5,5.453590e+05
30,30,10,5.190733e+05
30,30,20,5.132483e+05
30,30,30,5.132483e+05
30,30,40,5.132483e+05
30,30,50,5.132483e+05
30,30,60,5.132483e+05
30,30,70,5.132483e+05
30,30,80,5.132483e+05
30,30,90,5.132483e+05
30,30,100,5.132483e+05
30,30,1,4.872552e+07
30,30,2,6.231856e+06
30,30,3,5.644253e+06
30,30,5,2.494990e+06
30,30,10,2.448724e+06
30,30,20,2.398281e+06
30,30,30,2.398281e+06
30,30,40,2.398281e+06
30,30,50,2.398281e+06
30,30,60,2.398281e+06
30,30,70,2.398281e+06
30,30,80,2.398281e+06
30,30,90,2.398281e+06
30,30,100,2.398281e+06
