funcid,dim,milestone,error
16,30,1,1.973088e+03
16,30,2,1.009390e+03
16,30,3,9.491471e+02
16,30,5,9.358006e+02
16,30,10,9.243512e+02
16,30,20,9.042090e+02
16,30,30,9.042090e+02
16,30,40,9.042090e+02
16,30,50,9.042090e+02
16,30,60,9.042090e+02
16,30,70,9.042090e+02
16,30,80,9.042090e+02
16,30,90,9.042090e+02
16,30,100,9.042090e+02
16,30,1,2.992327e+03
16,30,2,1.894030e+03
16,30,3,1.800976e+03
16,30,5,1.775626e+03
16,30,10,1.684633e+03
16,30,20,1.652687e+03
16,30,30,1.652687e+03
16,30,40,1.652687e+03
16,30,50,1.652687e+03
16,30,60,1.652687e+03
16,30,70,1.652687e+03
16,30,80,1.652687e+03
16,30,90,1.652687e+03
16,30,100,1.652687e+03
16,30,1,2.434193e+03
16,30,2,1.566702e+03
16,30,3,1.515248e+03
16,30,5,1.497963e+03
16,30,10,1.481041e+03
16,30,20,1.476361e+03
16,30,30,1.476361e+03
16,30,40,1.476361e+03
16,30,50,1.476361e+03
16,30,60,1.476361e+03
16,30,70,1.476361e+03
16,30,80,1.476361e+03
16,30,90,1.476361e+03
16,30,100,1.476361e+03
16,30,1,2.334994e+03
16,30,2,1.498594e+03
16,30,3,1.396660e+03
16,30,5,1.348911e+03
16,30,10,1.317780e+03
16,30,20,1.274530e+03
16,30,30,1.274530e+03
16,30,40,1.274530e+03
16,30,50,1.274530e+03
16,30,60,1.274530e+03
16,30,70,1.274530e+03
16,30,80,1.274530e+03
16,30,90,1.274530e+03
16,30,100,1.274530e+03
16,30,1,2.811102e+03
16,30,2,2.164950e+03
16,30,3,2.106560e+03
16,30,5,2.055804e+03
16,30,10,1.915793e+03
16,30,20,1.888200e+03
16,30,30,1.888200e+03
16,30,40,1.888200e+03
16,30,50,1.888200e+03
16,30,60,1.888200e+03
16,30,70,1.888200e+03
16,30,80,1.888200e+03
16,30,90,1.888200e+03
16,30,100,1.888200e+03
