funcid,dim,milestone,error
18,30,1,3.895539e+07
18,30,2,6.946583e+05
18,30,3,3.248956e+05
18,30,5,8.591620e+04
18,30,10,4.485433e+04
18,30,20,2.623956e+04
18,30,30,1.177441e+04
18,30,40,1.177441e+04
18,30,50,1.177441e+04
18,30,60,1.177441e+04
18,30,70,1.177441e+04
18,30,80,1.177441e+04
18,30,90,1.177441e+04
18,30,100,1.177441e+04
18,30,1,2.391451e+07
18,30,2,5.859033e+06
18,30,3,6.113055e+05
18,30,5,2.955977e+05
18,30,10,3.721133e+04
18,30,20,3.718900e+04
18,30,30,3.718900e+04
18,30,40,3.718900e+04
18,30,50,3.718900e+04
18,30,60,3.718900e+04
18,30,70,3.718900e+04
18,30,80,3.718900e+04
18,30,90,3.718900e+04
18,30,100,3.718900e+04
18,30,1,2.870780e+07
18,30,2,1.188244e+07
18,30,3,3.736852e+05
18,30,5,1.414788e+05
18,30,10,1.006718e+05
18,30,20,1.006455e+05
18,30,30,1.006455e+05
18,30,40,1.006455e+05
18,30,50,1.006455e+05
18,30,60,1.006455e+05
18,30,70,1.006455e+05
18,30,80,1.006455e+05
18,30,90,1.006455e+05
18,30,100,1.006455e+05
18,30,1,1.235444e+07
18,30,2,3.045163e+06
18,30,3,1.414873e+05
18,30,5,7.744666e+04
18,30,10,7.417171e+04
18,30,20,5.370264e+04
18,30,30,5.350413e+04
18,30,40,5.350413e+04
18,30,50,5.350413e+04
18,30,60,5.350413e+04
18,30,70,5.350413e+04
18,30,80,5.350413e+04
18,30,90,5.350413e+04
18,30,100,5.350413e+04
18,30,1,1.680998e+07
18,30,2,3.830776e+06
18,30,3,1.801472e+06
18,30,5,2.189040e+05
18,30,10,2.114792e+05
18,30,20,1.244666e+04
18,30,30,1.237342e+04
18,30,40,1.237342e+04
18,30,50,1.237342e+04
18,30,60,1.237342e+04
18,30,70,1.237342e+04
18,30,80,1.237342e+04
18,30,90,1.237342e+04
18,30,100,1.237342e+04
