funcid,dim,milestone,error
15,30,1,7.649618e+07
15,30,2,3.011695e+05
15,30,3,6.529360e+04
15,30,5,6.207366e+04
15,30,10,6.205994e+04
15,30,20,6.205353e+04
15,30,30,6.205353e+04
15,30,40,6.205353e+04
15,30,50,6.205353e+04
15,30,60,6.205353e+04
15,30,70,6.205353e+04
15,30,80,6.205353e+04
15,30,90,6.205353e+04
15,30,100,6.205353e+04
15,30,1,3.117906e+07
15,30,2,6.481785e+05
15,30,3,1.355722e+05
15,30,5,1.319317e+05
15,30,10,1.318426e+05
15,30,20,1.318233e+05
15,30,30,1.318233e+05
15,30,40,1.318233e+05
15,30,50,1.318233e+05
15,30,60,1.318233e+05
15,30,70,1.318233e+05
15,30,80,1.318233e+05
15,30,90,1.318233e+05
15,30,100,1.318233e+05
15,30,1,1.974524e+07
15,30,2,2.260734e+05
15,30,3,1.003239e+05
15,30,5,9.506248e+04
15,30,10,9.503678e+04
15,30,20,9.503239e+04
15,30,30,9.503239e+04
15,30,40,9.503239e+04
15,30,50,9.503239e+04
15,30,60,9.503239e+04
15,30,70,9.503239e+04
15,30,80,9.503239e+04
15,30,90,9.503239e+04
15,30,100,9.503239e+04
15,30,1,5.392453e+07
15,30,2,3.000172e+05
15,30,3,1.219518e+05
15,30,5,1.122091e+05
15,30,10,1.121640e+05
15,30,20,1.121554e+05
15,30,30,1.121554e+05
15,30,40,1.121554e+05
15,30,50,1.121554e+05
15,30,60,1.121554e+05
15,30,70,1.121554e+05
15,30,80,1.121554e+05
15,30,90,1.121554e+05
15,30,100,1.121554e+05
15,30,1,1.351868e+07
15,30,2,3.797351e+05
15,30,3,1.916060e+05
15,30,5,1.893321e+05
15,30,10,1.892473e+05
15,30,20,1.892087e+05
15,30,30,1.892087e+05
15,30,40,1.892087e+05
15,30,50,1.892087e+05
15,30,60,1.892087e+05
15,30,70,1.892087e+05
15,30,80,1.892087e+05
15,30,90,1.892087e+05
15,30,100,1.892087e+05
