funcid,dim,milestone,error
10,30,1,8.472017e+03
10,30,2,4.252203e+03
10,30,3,3.962251e+03
10,30,5,3.910449e+03
10,30,10,3.882161e+03
10,30,20,3.864920e+03
10,30,30,3.864920e+03
10,30,40,3.864920e+03
10,30,50,3.864920e+03
10,30,60,3.864920e+03
10,30,70,3.864920e+03
10,30,80,3.864920e+03
10,30,90,3.864920e+03
10,30,100,3.864920e+03
10,30,1,8.546785e+03
10,30,2,4.853917e+03
10,30,3,4.578309e+03
10,30,5,4.515100e+03
10,30,10,4.514221e+03
10,30,20,4.514195e+03
10,30,30,4.514195e+03
10,30,40,4.514195e+03
10,30,50,4.514195e+03
10,30,60,4.514195e+03
10,30,70,4.514195e+03
10,30,80,4.514195e+03
10,30,90,4.514195e+03
10,30,100,4.514195e+03
10,30,1,8.094620e+03
10,30,2,3.913228e+03
10,30,3,3.444275e+03
10,30,5,3.412597e+03
10,30,10,3.406233e+03
10,30,20,3.405353e+03
10,30,30,3.405353e+03
10,30,40,3.405353e+03
10,30,50,3.405353e+03
10,30,60,3.405353e+03
10,30,70,3.405353e+03
10,30,80,3.405353e+03
10,30,90,3.405353e+03
10,30,100,3.405353e+03
10,30,1,7.602975e+03
10,30,2,3.531784e+03
10,30,3,3.282387e+03
10,30,5,3.203487e+03
10,30,10,3.195153e+03
10,30,20,3.192918e+03
10,30,30,3.192918e+03
10,30,40,3.192918e+03
10,30,50,3.192918e+03
10,30,60,3.192918e+03
10,30,70,3.192918e+03
10,30,80,3.192918e+03
10,30,90,3.192918e+03
10,30,100,3.192918e+03
10,30,1,8.025828e+03
10,30,2,4.200165e+03
10,30,3,3.824213e+03
10,30,5,3.795722e+03
10,30,10,3.795046e+03
10,30,20,3.795008e+03
10,30,30,3.795008e+03
10,30,40,3.795008e+03
10,30,50,3.795008e+03
10,30,60,3.795008e+03
10,30,70,3.795008e+03
10,30,80,3.795008e+03
10,30,90,3.795008e+03
10,30,100,3.795008e+03
