funcid,dim,milestone,error
29,30,1,2.691838e+03
29,30,2,1.742872e+03
29,30,3,1.661431e+03
29,30,5,1.650867e+03
29,30,10,1.644951e+03
29,30,20,1.642620e+03
29,30,30,1.642620e+03
29,30,40,1.642620e+03
29,30,50,1.642620e+03
29,30,60,1.642620e+03
29,30,70,1.642620e+03
29,30,80,1.642620e+03
29,30,90,1.642620e+03
29,30,100,1.642620e+03
29,30,1,2.366645e+03
29,30,2,1.689936e+03
29,30,3,1.658148e+03
29,30,5,1.649287e+03
29,30,10,1.648651e+03
29,30,20,1.488080e+03
29,30,30,1.488080e+03
29,30,40,1.488080e+03
29,30,50,1.488080e+03
29,30,60,1.488080e+03
29,30,70,1.488080e+03
29,30,80,1.488080e+03
29,30,90,1.488080e+03
29,30,100,1.488080e+03
29,30,1,2.364882e+03
29,30,2,1.584858e+03
29,30,3,1.524578e+03
29,30,5,1.518691e+03
29,30,10,1.518573e+03
29,30,20,1.518537e+03
29,30,30,1.518537e+03
29,30,40,1.518537e+03
29,30,50,1.518537e+03
29,30,60,1.518537e+03
29,30,70,1.518537e+03
29,30,80,1.518537e+03
29,30,90,1.518537e+03
29,30,100,1.518537e+03
29,30,1,3.391247e+03
29,30,2,2.058504e+03
29,30,3,2.009497e+03
29,30,5,1.997637e+03
29,30,10,1.997413e+03
29,30,20,1.997369e+03
29,30,30,1.997369e+03
29,30,40,1.997369e+03
29,30,50,1.997369e+03
29,30,60,1.997369e+03
29,30,70,1.997369e+03
29,30,80,1.997369e+03
29,30,90,1.997369e+03
29,30,100,1.997369e+03
29,30,1,2.550306e+03
29,30,2,1.647147e+03
29,30,3,1.603484e+03
29,30,5,1.570471e+03
29,30,10,1.566956e+03
29,30,20,1.336405e+03
29,30,30,1.336405e+03
29,30,40,1.336405e+03
29,30,50,1.336405e+03
29,30,60,1.336405e+03
29,30,70,1.336405e+03
29,30,80,1.336405e+03
29,30,90,1.336405e+03
29,30,100,1.336405e+03
