funcid,dim,milestone,error
5,30,1,4.141194e+02
5,30,2,2.168581e+02
5,30,3,1.999526e+02
5,30,5,1.980523e+02
5,30,10,1.980001e+02
5,30,20,1.979968e+02
5,30,30,1.979968e+02
5,30,40,1.979968e+02
5,30,50,1.979968e+02
5,30,60,1.979968e+02
5,30,70,1.979968e+02
5,30,80,1.979968e+02
5,30,90,1.979968e+02
5,30,100,1.979968e+02
5,30,1,4.034182e+02
5,30,2,2.097599e+02
5,30,3,1.919216e+02
5,30,5,1.901029e+02
5,30,10,1.900399e+02
5,30,20,1.900362e+02
5,30,30,1.900362e+02
5,30,40,1.900362e+02
5,30,50,1.900362e+02
5,30,60,1.900362e+02
5,30,70,1.900362e+02
5,30,80,1.900362e+02
5,30,90,1.900362e+02
5,30,100,1.900362e+02
5,30,1,3.963801e+02
5,30,2,1.981409e+02
5,30,3,1.871830e+02
5,30,5,1.860792e+02
5,30,10,1.860571e+02
5,30,20,1.860563e+02
5,30,30,1.860563e+02
5,30,40,1.860563e+02
5,30,50,1.860563e+02
5,30,60,1.860563e+02
5,30,70,1.860563e+02
5,30,80,1.860563e+02
5,30,90,1.860563e+02
5,30,100,1.860563e+02
5,30,1,4.206391e+02
5,30,2,2.262388e+02
5,30,3,2.168182e+02
5,30,5,2.159172e+02
5,30,10,2.159051e+02
5,30,20,2.159048e+02
5,30,30,2.159048e+02
5,30,40,2.159048e+02
5,30,50,2.159048e+02
5,30,60,2.159048e+02
5,30,70,2.159048e+02
5,30,80,2.159048e+02
5,30,90,2.159048e+02
5,30,100,2.159048e+02
5,30,1,3.363264e+02
5,30,2,1.510124e+02
5,30,3,1.393086e+02
5,30,5,1.361995e+02
5,30,10,1.360007e+02
5,30,20,1.359664e+02
5,30,30,1.359664e+02
5,30,40,1.359664e+02
5,30,50,1.359664e+02
5,30,60,1.359664e+02
5,30,70,1.359664e+02
5,30,80,1.359664e+02
5,30,90,1.359664e+02
5,30,100,1.359664e+02
