funcid,dim,milestone,error
28,30,1,2.413271e+03
28,30,2,4.709845e+02
28,30,3,4.364135e+02
28,30,5,4.302685e+02
28,30,10,4.278413e+02
28,30,20,4.271192e+02
28,30,30,4.271192e+02
28,30,40,4.271192e+02
28,30,50,4.271192e+02
28,30,60,4.271192e+02
28,30,70,4.271192e+02
28,30,80,4.271192e+02
28,30,90,4.271192e+02
28,30,100,4.271192e+02
28,30,1,1.594327e+03
28,30,2,5.383462e+02
28,30,3,5.246459e+02
28,30,5,5.054029e+02
28,30,10,4.908065e+02
28,30,20,4.734357e+02
28,30,30,4.734357e+02
28,30,40,4.734357e+02
28,30,50,4.734357e+02
28,30,60,4.734357e+02
28,30,70,4.734357e+02
28,30,80,4.734357e+02
28,30,90,4.734357e+02
28,30,100,4.734357e+02
28,30,1,1.999282e+03
28,30,2,4.792239e+02
28,30,3,4.692519e+02
28,30,5,4.647351e+02
28,30,10,4.567955e+02
28,30,20,4.395321e+02
28,30,30,4.395321e+02
28,30,40,4.395321e+02
28,30,50,4.395321e+02
28,30,60,4.395321e+02
28,30,70,4.395321e+02
28,30,80,4.395321e+02
28,30,90,4.395321e+02
28,30,100,4.395321e+02
28,30,1,2.430370e+03
28,30,2,5.351540e+02
28,30,3,4.900710e+02
28,30,5,4.723862e+02
28,30,10,4.659004e+02
28,30,20,4.644252e+02
28,30,30,4.644252e+02
28,30,40,4.644252e+02
28,30,50,4.644252e+02
28,30,60,4.644252e+02
28,30,70,4.644252e+02
28,30,80,4.644252e+02
28,30,90,4.644252e+02
28,30,100,4.644252e+02
28,30,1,1.727731e+03
28,30,2,5.204746e+02
28,30,3,4.753456e+02
28,30,5,4.628772e+02
28,30,10,4.595295e+02
28,30,20,4.583451e+02
28,30,30,4.583451e+02
28,30,40,4.583451e+02
28,30,50,4.583451e+02
28,30,60,4.583451e+02
28,30,70,4.583451e+02
28,30,80,4.583451e+02
28,30,90,4.583451e+02
28,30,100,4.583451e+02
