funcid,dim,milestone,error
11,30,1,8.859592e+03
11,30,2,4.993507e+02
11,30,3,3.520651e+02
11,30,5,3.297247e+02
11,30,10,3.225073e+02
11,30,20,3.182510e+02
11,30,30,3.182510e+02
11,30,40,3.182510e+02
11,30,50,3.182510e+02
11,30,60,3.182510e+02
11,30,70,3.182510e+02
11,30,80,3.182510e+02
11,30,90,3.182510e+02
11,30,100,3.182510e+02
11,30,1,5.482129e+03
11,30,2,5.355640e+02
11,30,3,3.928329e+02
11,30,5,3.597473e+02
11,30,10,3.462089e+02
11,30,20,3.387932e+02
11,30,30,3.387932e+02
11,30,40,3.387932e+02
11,30,50,3.387932e+02
11,30,60,3.387932e+02
11,30,70,3.387932e+02
11,30,80,3.387932e+02
11,30,90,3.387932e+02
11,30,100,3.387932e+02
11,30,1,8.950105e+03
11,30,2,7.952306e+02
11,30,3,5.035886e+02
11,30,5,4.490299e+02
11,30,10,4.194231e+02
11,30,20,4.067025e+02
11,30,30,4.067025e+02
11,30,40,4.067025e+02
11,30,50,4.067025e+02
11,30,60,4.067025e+02
11,30,70,4.067025e+02
11,30,80,4.067025e+02
11,30,90,4.067025e+02
11,30,100,4.067025e+02
11,30,1,1.249383e+04
11,30,2,5.820237e+02
11,30,3,3.646492e+02
11,30,5,3.381974e+02
11,30,10,3.241807e+02
11,30,20,3.208538e+02
11,30,30,3.208538e+02
11,30,40,3.208538e+02
11,30,50,3.208538e+02
11,30,60,3.208538e+02
11,30,70,3.208538e+02
11,30,80,3.208538e+02
11,30,90,3.208538e+02
11,30,100,3.208538e+02
11,30,1,4.594488e+03
11,30,2,7.208041e+02
11,30,3,5.288141e+02
11,30,5,4.634892e+02
11,30,10,4.389011e+02
11,30,20,4.347190e+02
11,30,30,4.347190e+02
11,30,40,4.347190e+02
11,30,50,4.347190e+02
11,30,60,4.347190e+02
11,30,70,4.347190e+02
11,30,80,4.347190e+02
11,30,90,4.347190e+02
11,30,100,4.347190e+02
