funcid,dim,milestone,error
9,10,1,2.210024e+03
9,10,2,2.210024e+03
9,10,3,2.210024e+03
9,10,5,2.210024e+03
9,10,10,2.210024e+03
9,10,20,2.210024e+03
9,10,30,2.210024e+03
9,10,40,2.210024e+03
9,10,50,2.210024e+03
9,10,60,2.210024e+03
9,10,70,2.210024e+03
9,10,80,2.210024e+03
9,10,90,2.210024e+03
9,10,100,2.210024e+03
9,10,1,2.769312e+03
9,10,2,2.769312e+03
9,10,3,2.319500e+03
9,10,5,2.319500e+03
9,10,10,2.319500e+03
9,10,20,2.319500e+03
9,10,30,2.319500e+03
9,10,40,2.319500e+03
9,10,50,2.319500e+03
9,10,60,2.319500e+03
9,10,70,2.319500e+03
9,10,80,2.319500e+03
9,10,90,2.319500e+03
9,10,100,2.319500e+03
9,10,1,4.283342e+03
9,10,2,3.188748e+03
9,10,3,2.261997e+03
9,10,5,2.261997e+03
9,10,10,2.261997e+03
9,10,20,2.261997e+03
9,10,30,2.261997e+03
9,10,40,2.261997e+03
9,10,50,2.261997e+03
9,10,60,2.261997e+03
9,10,70,2.261997e+03
9,10,80,2.261997e+03
9,10,90,2.261997e+03
9,10,100,2.261997e+03
9,10,1,3.200907e+03
9,10,2,2.780244e+03
9,10,3,2.780244e+03
9,10,5,2.780244e+03
9,10,10,2.780244e+03
9,10,20,2.780244e+03
9,10,30,2.780244e+03
9,10,40,2.780244e+03
9,10,50,2.780244e+03
9,10,60,2.780244e+03
9,10,70,2.780244e+03
9,10,80,2.780244e+03
9,10,90,2.780244e+03
9,10,100,2.780244e+03
9,10,1,2.723483e+03
9,10,2,2.723483e+03
9,10,3,2.689749e+03
9,10,5,1.966996e+03
9,10,10,1.966996e+03
9,10,20,1.966996e+03
9,10,30,1.966996e+03
9,10,40,1.966996e+03
9,10,50,1.966996e+03
9,10,60,1.966996e+03
9,10,70,1.966996e+03
9,10,80,1.966996e+03
9,10,90,1.966996e+03
9,10,100,1.966996e+03
