funcid,dim,milestone,error
10,10,1,2.283012e+03
10,10,2,2.187654e+03
10,10,3,2.138631e+03
10,10,5,1.812703e+03
10,10,10,1.812703e+03
10,10,20,1.812703e+03
10,10,30,1.812703e+03
10,10,40,1.812703e+03
10,10,50,1.812703e+03
10,10,60,1.812703e+03
10,10,70,1.812703e+03
10,10,80,1.812703e+03
10,10,90,1.812703e+03
10,10,100,1.812703e+03
10,10,1,2.397583e+03
10,10,2,1.907538e+03
10,10,3,1.907538e+03
10,10,5,1.907538e+03
10,10,10,1.907538e+03
10,10,20,1.907538e+03
10,10,30,1.907538e+03
10,10,40,1.907538e+03
10,10,50,1.907538e+03
10,10,60,1.907538e+03
10,10,70,1.907538e+03
10,10,80,1.907538e+03
10,10,90,1.907538e+03
10,10,100,1.907538e+03
10,10,1,1.910980e+03
10,10,2,1.813774e+03
10,10,3,1.813774e+03
10,10,5,1.813774e+03
10,10,10,1.813774e+03
10,10,20,1.813774e+03
10,10,30,1.813774e+03
10,10,40,1.813774e+03
10,10,50,1.813774e+03
10,10,60,1.813774e+03
10,10,70,1.813774e+03
10,10,80,1.813774e+03
10,10,90,1.813774e+03
10,10,100,1.813774e+03
10,10,1,2.119520e+03
10,10,2,1.966717e+03
10,10,3,1.966717e+03
10,10,5,1.966717e+03
10,10,10,1.966717e+03
10,10,20,1.966717e+03
10,10,30,1.966717e+03
10,10,40,1.966717e+03
10,10,50,1.966717e+03
10,10,60,1.966717e+03
10,10,70,1.966717e+03
10,10,80,1.966717e+03
10,10,90,1.966717e+03
10,10,100,1.966717e+03
10,10,1,2.305828e+03
10,10,2,2.177889e+03
10,10,3,2.114523e+03
10,10,5,1.726694e+03
10,10,10,1.726694e+03
10,10,20,1.726694e+03
10,10,30,1.726694e+03
10,10,40,1.726694e+03
10,10,50,1.726694e+03
10,10,60,1.726694e+03
10,10,70,1.726694e+03
10,10,80,1.726694e+03
10,10,90,1.726694e+03
10,10,100,1.726694e+03
