funcid,dim,milestone,error
6,10,1,8.872682e+01
6,10,2,7.136133e+01
6,10,3,6.939868e+01
6,10,5,6.939868e+01
6,10,10,6.906760e+01
6,10,20,6.906760e+01
6,10,30,6.906760e+01
6,10,40,6.906760e+01
6,10,50,6.906760e+01
6,10,60,6.906760e+01
6,10,70,6.906760e+01
6,10,80,6.906760e+01
6,10,90,6.906760e+01
6,10,100,6.906760e+01
6,10,1,8.615788e+01
6,10,2,8.615788e+01
6,10,3,8.615788e+01
6,10,5,8.615788e+01
6,10,10,8.615788e+01
6,10,20,8.615788e+01
6,10,30,8.615788e+01
6,10,40,8.615788e+01
6,10,50,8.615788e+01
6,10,60,8.615788e+01
6,10,70,8.615788e+01
6,10,80,8.615788e+01
6,10,90,8.615788e+01
6,10,100,8.615788e+01
6,10,1,5.857187e+01
6,10,2,5.857187e+01
6,10,3,5.857187e+01
6,10,5,5.857187e+01
6,10,10,5.857187e+01
6,10,20,5.857187e+01
6,10,30,5.857187e+01
6,10,40,5.857187e+01
6,10,50,5.857187e+01
6,10,60,5.857187e+01
6,10,70,5.857187e+01
6,10,80,5.857187e+01
6,10,90,5.857187e+01
6,10,100,5.857187e+01
6,10,1,7.930281e+01
6,10,2,5.323584e+01
6,10,3,5.323584e+01
6,10,5,5.323584e+01
6,10,10,5.323584e+01
6,10,20,5.323584e+01
6,10,30,5.323584e+01
6,10,40,5.323584e+01
6,10,50,5.323584e+01
6,10,60,5.323584e+01
6,10,70,5.323584e+01
6,10,80,5.323584e+01
6,10,90,5.323584e+01
6,10,100,5.323584e+01
6,10,1,7.290498e+01
6,10,2,5.866997e+01
6,10,3,3.987262e+01
6,10,5,3.987262e+01
6,10,10,3.987262e+01
6,10,20,3.987262e+01
6,10,30,3.987262e+01
6,10,40,3.987262e+01
6,10,50,3.987262e+01
6,10,60,3.987262e+01
6,10,70,3.987262e+01
6,10,80,3.987262e+01
6,10,90,3.987262e+01
6,10,100,3.987262e+01
