funcid,dim,milestone,error
1,10,1,1.005800e+10
1,10,2,1.005800e+10
1,10,3,1.005800e+10
1,10,5,1.005800e+10
1,10,10,1.005800e+10
1,10,20,1.005800e+10
1,10,30,1.005800e+10
1,10,40,1.005800e+10
1,10,50,1.005800e+10
1,10,60,1.005800e+10
1,10,70,1.005800e+10
1,10,80,1.005800e+10
1,10,90,1.005800e+10
1,10,100,1.005800e+10
1,10,1,9.252561e+09
1,10,2,9.252561e+09
1,10,3,9.252561e+09
1,10,5,9.252561e+09
1,10,10,9.252561e+09
1,10,20,9.252561e+09
1,10,30,9.252561e+09
1,10,40,9.252561e+09
1,10,50,9.252561e+09
1,10,60,9.252561e+09
1,10,70,9.252561e+09
1,10,80,9.252561e+09
1,10,90,9.252561e+09
1,10,100,9.252561e+09
1,10,1,9.761842e+09
1,10,2,9.761842e+09
1,10,3,9.761842e+09
1,10,5,9.761842e+09
1,10,10,9.761842e+09
1,10,20,9.761842e+09
1,10,30,9.761842e+09
1,10,40,9.761842e+09
1,10,50,9.761842e+09
1,10,60,9.761842e+09
1,10,70,9.761842e+09
1,10,80,9.761842e+09
1,10,90,9.761842e+09
1,10,100,9.761842e+09
1,10,1,7.801784e+09
1,10,2,7.801784e+09
1,10,3,7.801784e+09
1,10,5,7.801784e+09
1,10,10,7.801784e+09
1,10,20,7.801784e+09
1,10,30,7.801784e+09
1,10,40,7.801784e+09
1,10,50,7.801784e+09
1,10,60,7.801784e+09
1,10,70,7.801784e+09
1,10,80,7.801784e+09
1,10,90,7.801784e+09
1,10,100,7.801784e+09
1,10,1,8.200709e+09
1,10,2,8.200709e+09
1,10,3,8.200709e+09
1,10,5,8.200709e+09
1,10,10,8.200709e+09
1,10,20,8.200709e+09
1,10,30,8.200709e+09
1,10,40,8.200709e+09
1,10,50,8.200709e+09
1,10,60,8.200709e+09
1,10,70,8.200709e+09
1,10,80,8.200709e+09
1,10,90,8.200709e+09
1,10,100,8.200709e+09
