funcid,dim,milestone,error
13,10,1,1.231613e+07
13,10,2,2.298083e+05
13,10,3,2.298083e+05
13,10,5,2.298083e+05
13,10,10,2.298083e+05
13,10,20,2.298083e+05
13,10,30,2.298083e+05
13,10,40,2.298083e+05
13,10,50,2.298083e+05
13,10,60,2.298083e+05
13,10,70,2.298083e+05
13,10,80,2.298083e+05
13,10,90,2.298083e+05
13,10,100,2.298083e+05
13,10,1,2.881047e+06
13,10,2,7.517118e+05
13,10,3,7.517118e+05
13,10,5,7.517118e+05
13,10,10,7.517118e+05
13,10,20,7.517118e+05
13,10,30,7.517118e+05
13,10,40,7.517118e+05
13,10,50,7.517118e+05
13,10,60,7.517118e+05
13,10,70,7.517118e+05
13,10,80,7.517118e+05
13,10,90,7.517118e+05
13,10,100,7.517118e+05
13,10,1,3.303944e+07
13,10,2,1.428590e+07
13,10,3,1.096805e+07
13,10,5,1.096805e+07
13,10,10,1.096805e+07
13,10,20,1.096805e+07
13,10,30,1.096805e+07
13,10,40,1.096805e+07
13,10,50,1.096805e+07
13,10,60,1.096805e+07
13,10,70,1.096805e+07
13,10,80,1.096805e+07
13,10,90,1.096805e+07
13,10,100,1.096805e+07
13,10,1,1.578512e+07
13,10,2,1.376188e+07
13,10,3,8.639894e+05
13,10,5,8.639894e+05
13,10,10,8.639894e+05
13,10,20,8.639894e+05
13,10,30,8.639894e+05
13,10,40,8.639894e+05
13,10,50,8.639894e+05
13,10,60,8.639894e+05
13,10,70,8.639894e+05
13,10,80,8.639894e+05
13,10,90,8.639894e+05
13,10,100,8.639894e+05
13,10,1,1.644501e+07
13,10,2,1.120368e+07
13,10,3,1.120368e+07
13,10,5,1.120368e+07
13,10,10,1.120368e+07
13,10,20,1.120368e+07
13,10,30,1.120368e+07
13,10,40,1.120368e+07
13,10,50,1.120368e+07
13,10,60,1.120368e+07
13,10,70,1.120368e+07
13,10,80,1.120368e+07
13,10,90,1.120368e+07
13,10,100,1.120368e+07
