funcid,dim,milestone,error
14,10,1,2.615697e+04
14,10,2,2.615697e+04
14,10,3,2.615697e+04
14,10,5,1.880541e+04
14,10,10,6.906214e+02
14,10,20,6.906214e+02
14,10,30,6.906214e+02
14,10,40,6.906214e+02
14,10,50,6.906214e+02
14,10,60,6.906214e+02
14,10,70,6.906214e+02
14,10,80,6.906214e+02
14,10,90,6.906214e+02
14,10,100,6.906214e+02
14,10,1,9.979791e+03
14,10,2,9.979791e+03
14,10,3,1.705367e+03
14,10,5,1.705367e+03
14,10,10,1.705367e+03
14,10,20,1.705367e+03
14,10,30,1.705367e+03
14,10,40,1.705367e+03
14,10,50,1.705367e+03
14,10,60,1.705367e+03
14,10,70,1.705367e+03
14,10,80,1.705367e+03
14,10,90,1.705367e+03
14,10,100,1.705367e+03
14,10,1,4.617761e+04
14,10,2,1.141786e+04
14,10,3,1.141786e+04
14,10,5,6.719512e+03
14,10,10,5.507327e+03
14,10,20,5.507327e+03
14,10,30,5.507327e+03
14,10,40,5.507327e+03
14,10,50,5.507327e+03
14,10,60,5.507327e+03
14,10,70,5.507327e+03
14,10,80,5.507327e+03
14,10,90,5.507327e+03
14,10,100,5.507327e+03
14,10,1,1.256562e+04
14,10,2,1.256562e+04
14,10,3,9.300908e+03
14,10,5,9.300908e+03
14,10,10,9.300908e+03
14,10,20,9.300908e+03
14,10,30,9.300908e+03
14,10,40,9.300908e+03
14,10,50,9.300908e+03
14,10,60,9.300908e+03
14,10,70,9.300908e+03
14,10,80,9.300908e+03
14,10,90,9.300908e+03
14,10,100,9.300908e+03
14,10,1,4.975236e+04
14,10,2,2.140215e+04
14,10,3,6.543786e+03
14,10,5,3.175460e+03
14,10,10,3.175460e+03
14,10,20,3.175460e+03
14,10,30,3.175460e+03
14,10,40,3.175460e+03
14,10,50,3.175460e+03
14,10,60,3.175460e+03
14,10,70,3.175460e+03
14,10,80,3.175460e+03
14,10,90,3.175460e+03
14,10,100,3.175460e+03
