funcid,dim,milestone,error
20,10,1,2.540481e+02
20,10,2,2.540481e+02
20,10,3,2.540481e+02
20,10,5,2.540481e+02
20,10,10,2.540481e+02
20,10,20,2.540481e+02
20,10,30,2.540481e+02
20,10,40,2.540481e+02
20,10,50,2.540481e+02
20,10,60,2.540481e+02
20,10,70,2.540481e+02
20,10,80,2.540481e+02
20,10,90,2.540481e+02
20,10,100,2.540481e+02
20,10,1,2.860817e+02
20,10,2,2.860817e+02
20,10,3,2.860817e+02
20,10,5,2.860817e+02
20,10,10,2.860817e+02
20,10,20,2.860817e+02
20,10,30,2.860817e+02
20,10,40,2.860817e+02
20,10,50,2.860817e+02
20,10,60,2.860817e+02
20,10,70,2.860817e+02
20,10,80,2.860817e+02
20,10,90,2.860817e+02
20,10,100,2.860817e+02
20,10,1,2.856777e+02
20,10,2,2.856777e+02
20,10,3,2.856777e+02
20,10,5,2.612632e+02
20,10,10,2.612632e+02
20,10,20,2.612632e+02
20,10,30,2.612632e+02
20,10,40,2.612632e+02
20,10,50,2.612632e+02
20,10,60,2.612632e+02
20,10,70,2.612632e+02
20,10,80,2.612632e+02
20,10,90,2.612632e+02
20,10,100,2.612632e+02
20,10,1,2.215217e+02
20,10,2,2.215217e+02
20,10,3,2.215217e+02
20,10,5,2.215217e+02
20,10,10,2.215217e+02
20,10,20,2.215217e+02
20,10,30,2.215217e+02
20,10,40,2.215217e+02
20,10,50,2.215217e+02
20,10,60,2.215217e+02
20,10,70,2.215217e+02
20,10,80,2.215217e+02
20,10,90,2.215217e+02
20,10,100,2.215217e+02
20,10,1,3.628546e+02
20,10,2,3.533324e+02
20,10,3,3.533324e+02
20,10,5,2.525379e+02
20,10,10,2.525379e+02
20,10,20,2.525379e+02
20,10,30,2.525379e+02
20,10,40,2.525379e+02
20,10,50,2.525379e+02
20,10,60,2.525379e+02
20,10,70,2.525379e+02
20,10,80,2.525379e+02
20,10,90,2.525379e+02
20,10,100,2.525379e+02
