funcid,dim,milestone,error
22,10,1,3.075608e+02
22,10,2,3.075608e+02
22,10,3,3.075608e+02
22,10,5,3.075608e+02
22,10,10,3.075608e+02
22,10,20,3.075608e+02
22,10,30,3.075608e+02
22,10,40,3.075608e+02
22,10,50,3.075608e+02
22,10,60,3.075608e+02
22,10,70,3.075608e+02
22,10,80,3.075608e+02
22,10,90,3.075608e+02
22,10,100,3.075608e+02
22,10,1,1.048559e+03
22,10,2,1.048559e+03
22,10,3,1.048559e+03
22,10,5,1.048559e+03
22,10,10,1.048559e+03
22,10,20,1.048559e+03
22,10,30,1.048559e+03
22,10,40,1.048559e+03
22,10,50,1.048559e+03
22,10,60,1.048559e+03
22,10,70,1.048559e+03
22,10,80,1.048559e+03
22,10,90,1.048559e+03
22,10,100,1.048559e+03
22,10,1,9.181469e+02
22,10,2,9.181469e+02
22,10,3,4.611413e+02
22,10,5,4.611413e+02
22,10,10,4.611413e+02
22,10,20,4.611413e+02
22,10,30,4.611413e+02
22,10,40,4.611413e+02
22,10,50,4.611413e+02
22,10,60,4.611413e+02
22,10,70,4.611413e+02
22,10,80,4.611413e+02
22,10,90,4.611413e+02
22,10,100,4.611413e+02
22,10,1,8.739429e+02
22,10,2,8.739429e+02
22,10,3,8.739429e+02
22,10,5,8.739429e+02
22,10,10,8.739429e+02
22,10,20,8.739429e+02
22,10,30,8.739429e+02
22,10,40,8.739429e+02
22,10,50,8.739429e+02
22,10,60,8.739429e+02
22,10,70,8.739429e+02
22,10,80,8.739429e+02
22,10,90,8.739429e+02
22,10,100,8.739429e+02
22,10,1,1.334467e+03
22,10,2,1.334467e+03
22,10,3,1.140263e+03
22,10,5,1.140263e+03
22,10,10,1.140263e+03
22,10,20,1.140263e+03
22,10,30,1.140263e+03
22,10,40,1.140263e+03
22,10,50,1.140263e+03
22,10,60,1.140263e+03
22,10,70,1.140263e+03
22,10,80,1.140263e+03
22,10,90,1.140263e+03
22,10,100,1.140263e+03
