funcid,dim,milestone,error
28,30,1,9.255246e+03
28,30,2,9.255246e+03
28,30,3,9.255246e+03
28,30,5,9.255246e+03
28,30,10,9.255246e+03
28,30,20,9.255246e+03
28,30,30,9.255246e+03
28,30,40,9.255246e+03
28,30,50,9.255246e+03
28,30,60,9.255246e+03
28,30,70,9.255246e+03
28,30,80,9.255246e+03
28,30,90,9.255246e+03
28,30,100,9.255246e+03
28,30,1,6.974414e+03
28,30,2,6.974414e+03
28,30,3,6.974414e+03
28,30,5,6.974414e+03
28,30,10,6.974414e+03
28,30,20,6.974414e+03
28,30,30,6.974414e+03
28,30,40,6.974414e+03
28,30,50,6.974414e+03
28,30,60,6.974414e+03
28,30,70,6.974414e+03
28,30,80,6.974414e+03
28,30,90,6.974414e+03
28,30,100,6.974414e+03
28,30,1,9.107074e+03
28,30,2,8.654350e+03
28,30,3,8.654350e+03
28,30,5,8.654350e+03
28,30,10,8.654350e+03
28,30,20,8.654350e+03
28,30,30,8.654350e+03
28,30,40,8.654350e+03
28,30,50,8.654350e+03
28,30,60,8.654350e+03
28,30,70,8.654350e+03
28,30,80,8.654350e+03
28,30,90,8.654350e+03
28,30,100,8.654350e+03
28,30,1,7.244973e+03
28,30,2,7.244973e+03
28,30,3,7.244973e+03
28,30,5,7.244973e+03
28,30,10,7.244973e+03
28,30,20,7.244973e+03
28,30,30,7.244973e+03
28,30,40,7.244973e+03
28,30,50,7.244973e+03
28,30,60,7.244973e+03
28,30,70,7.244973e+03
28,30,80,7.244973e+03
28,30,90,7.244973e+03
28,30,100,7.244973e+03
28,30,1,8.935886e+03
28,30,2,8.164931e+03
28,30,3,8.164931e+03
28,30,5,8.164931e+03
28,30,10,8.164931e+03
28,30,20,8.164931e+03
28,30,30,8.164931e+03
28,30,40,8.164931e+03
28,30,50,8.164931e+03
28,30,60,8.164931e+03
28,30,70,8.164931e+03
28,30,80,8.164931e+03
28,30,90,8.164931e+03
28,30,100,8.164931e+03
