funcid,dim,milestone,error
29,30,1,5.614413e+03
29,30,2,5.614413e+03
29,30,3,5.614413e+03
29,30,5,5.614413e+03
29,30,10,5.614413e+03
29,30,20,5.614413e+03
29,30,30,5.614413e+03
29,30,40,5.614413e+03
29,30,50,5.614413e+03
29,30,60,5.614413e+03
29,30,70,5.614413e+03
29,30,80,5.614413e+03
29,30,90,5.614413e+03
29,30,100,5.614413e+03
29,30,1,1.841500e+04
29,30,2,1.184202e+04
29,30,3,1.184202e+04
29,30,5,1.184202e+04
29,30,10,1.184202e+04
29,30,20,1.184202e+04
29,30,30,1.184202e+04
29,30,40,1.184202e+04
29,30,50,1.184202e+04
29,30,60,1.184202e+04
29,30,70,1.184202e+04
29,30,80,1.184202e+04
29,30,90,1.184202e+04
29,30,100,1.184202e+04
29,30,1,6.436466e+03
29,30,2,6.436466e+03
29,30,3,6.436466e+03
29,30,5,6.436466e+03
29,30,10,6.436466e+03
29,30,20,6.436466e+03
29,30,30,6.436466e+03
29,30,40,6.436466e+03
29,30,50,6.436466e+03
29,30,60,6.436466e+03
29,30,70,6.436466e+03
29,30,80,6.436466e+03
29,30,90,6.436466e+03
29,30,100,6.436466e+03
29,30,1,4.765244e+03
29,30,2,4.765244e+03
29,30,3,4.765244e+03
29,30,5,4.765244e+03
29,30,10,4.765244e+03
29,30,20,4.765244e+03
29,30,30,4.765244e+03
29,30,40,4.765244e+03
29,30,50,4.765244e+03
29,30,60,4.765244e+03
29,30,70,4.765244e+03
29,30,80,4.765244e+03
29,30,90,4.765244e+03
29,30,100,4.765244e+03
29,30,1,7.312899e+03
29,30,2,4.590240e+03
29,30,3,4.590240e+03
29,30,5,4.590240e+03
29,30,10,4.590240e+03
29,30,20,4.590240e+03
29,30,30,4.590240e+03
29,30,40,4.590240e+03
29,30,50,4.590240e+03
29,30,60,4.590240e+03
29,30,70,4.590240e+03
29,30,80,4.590240e+03
29,30,90,4.590240e+03
29,30,100,4.590240e+03
