funcid,dim,milestone,error
12,30,1,2.000237e+10
12,30,2,2.000237e+10
12,30,3,2.000237e+10
12,30,5,2.000237e+10
12,30,10,2.000237e+10
12,30,20,2.000237e+10
12,30,30,2.000237e+10
12,30,40,2.000237e+10
12,30,50,2.000237e+10
12,30,60,2.000237e+10
12,30,70,2.000237e+10
12,30,80,2.000237e+10
12,30,90,2.000237e+10
12,30,100,2.000237e+10
12,30,1,2.166710e+10
12,30,2,2.166710e+10
12,30,3,2.166710e+10
12,30,5,2.166710e+10
12,30,10,2.166710e+10
12,30,20,2.166710e+10
12,30,30,2.166710e+10
12,30,40,2.166710e+10
12,30,50,2.166710e+10
12,30,60,2.166710e+10
12,30,70,2.166710e+10
12,30,80,2.166710e+10
12,30,90,2.166710e+10
12,30,100,2.166710e+10
12,30,1,2.013168e+10
12,30,2,2.013168e+10
12,30,3,2.013168e+10
12,30,5,2.013168e+10
12,30,10,2.013168e+10
12,30,20,2.013168e+10
12,30,30,2.013168e+10
12,30,40,2.013168e+10
12,30,50,2.013168e+10
12,30,60,2.013168e+10
12,30,70,2.013168e+10
12,30,80,2.013168e+10
12,30,90,2.013168e+10
12,30,100,2.013168e+10
12,30,1,1.098408e+10
12,30,2,1.098408e+10
12,30,3,1.098408e+10
12,30,5,1.098408e+10
12,30,10,1.098408e+10
12,30,20,1.098408e+10
12,30,30,1.098408e+10
12,30,40,1.098408e+10
12,30,50,1.098408e+10
12,30,60,1.098408e+10
12,30,70,1.098408e+10
12,30,80,1.098408e+10
12,30,90,1.098408e+10
12,30,100,1.098408e+10
12,30,1,2.176884e+10
12,30,2,2.176884e+10
12,30,3,2.176884e+10
12,30,5,2.176884e+10
12,30,10,2.176884e+10
12,30,20,2.176884e+10
12,30,30,2.176884e+10
12,30,40,2.176884e+10
12,30,50,2.176884e+10
12,30,60,2.176884e+10
12,30,70,2.176884e+10
12,30,80,2.176884e+10
12,30,90,2.176884e+10
12,30,100,2.176884e+10
