funcid,dim,milestone,error
1,30,1,1.186259e+11
1,30,2,1.186259e+11
1,30,3,1.186259e+11
1,30,5,1.186259e+11
1,30,10,1.186259e+11
1,30,20,1.186259e+11
1,30,30,1.186259e+11
1,30,40,1.186259e+11
1,30,50,1.186259e+11
1,30,60,1.186259e+11
1,30,70,1.186259e+11
1,30,80,1.186259e+11
1,30,90,1.186259e+11
1,30,100,1.186259e+11
1,30,1,1.107924e+11
1,30,2,1.107924e+11
1,30,3,1.107924e+11
1,30,5,1.107924e+11
1,30,10,1.107924e+11
1,30,20,1.107924e+11
1,30,30,1.107924e+11
1,30,40,1.107924e+11
1,30,50,1.107924e+11
1,30,60,1.107924e+11
1,30,70,1.107924e+11
1,30,80,1.107924e+11
1,30,90,1.107924e+11
1,30,100,1.107924e+11
1,30,1,7.219221e+10
1,30,2,7.219221e+10
1,30,3,7.219221e+10
1,30,5,7.219221e+10
1,30,10,7.219221e+10
1,30,20,7.219221e+10
1,30,30,7.219221e+10
1,30,40,7.219221e+10
1,30,50,7.219221e+10
1,30,60,7.219221e+10
1,30,70,7.219221e+10
1,30,80,7.219221e+10
1,30,90,7.219221e+10
1,30,100,7.219221e+10
1,30,1,9.836924e+10
1,30,2,9.836924e+10
1,30,3,9.836924e+10
1,30,5,9.836924e+10
1,30,10,9.836924e+10
1,30,20,9.836924e+10
1,30,30,9.836924e+10
1,30,40,9.836924e+10
1,30,50,9.836924e+10
1,30,60,9.836924e+10
1,30,70,9.836924e+10
1,30,80,9.836924e+10
1,30,90,9.836924e+10
1,30,100,9.836924e+10
1,30,1,1.017265e+11
1,30,2,1.017265e+11
1,30,3,1.017265e+11
1,30,5,1.017265e+11
1,30,10,1.017265e+11
1,30,20,1.017265e+11
1,30,30,1.017265e+11
1,30,40,1.017265e+11
1,30,50,1.017265e+11
1,30,60,1.017265e+11
1,30,70,1.017265e+11
1,30,80,1.017265e+11
1,30,90,1.017265e+11
1,30,100,1.017265e+11
