funcid,dim,milestone,error
5,30,1,6.056722e+02
5,30,2,6.056722e+02
5,30,3,6.056722e+02
5,30,5,6.056722e+02
5,30,10,6.056722e+02
5,30,20,6.056722e+02
5,30,30,6.056722e+02
5,30,40,6.056722e+02
5,30,50,6.056722e+02
5,30,60,6.056722e+02
5,30,70,6.056722e+02
5,30,80,6.056722e+02
5,30,90,6.056722e+02
5,30,100,6.056722e+02
5,30,1,5.991224e+02
5,30,2,5.991224e+02
5,30,3,5.991224e+02
5,30,5,5.991224e+02
5,30,10,5.991224e+02
5,30,20,5.991224e+02
5,30,30,5.991224e+02
5,30,40,5.991224e+02
5,30,50,5.991224e+02
5,30,60,5.991224e+02
5,30,70,5.991224e+02
5,30,80,5.991224e+02
5,30,90,5.991224e+02
5,30,100,5.991224e+02
5,30,1,6.636443e+02
5,30,2,6.636443e+02
5,30,3,6.636443e+02
5,30,5,6.636443e+02
5,30,10,6.636443e+02
5,30,20,6.636443e+02
5,30,30,6.636443e+02
5,30,40,6.636443e+02
5,30,50,6.636443e+02
5,30,60,6.636443e+02
5,30,70,6.636443e+02
5,30,80,6.636443e+02
5,30,90,6.636443e+02
5,30,100,6.636443e+02
5,30,1,5.068017e+02
5,30,2,5.068017e+02
5,30,3,5.068017e+02
5,30,5,5.068017e+02
5,30,10,5.068017e+02
5,30,20,5.068017e+02
5,30,30,5.068017e+02
5,30,40,5.068017e+02
5,30,50,5.068017e+02
5,30,60,5.068017e+02
5,30,70,5.068017e+02
5,30,80,5.068017e+02
5,30,90,5.068017e+02
5,30,100,5.068017e+02
5,30,1,5.801670e+02
5,30,2,5.801670e+02
5,30,3,5.801670e+02
5,30,5,5.801670e+02
5,30,10,5.801670e+02
5,30,20,5.801670e+02
5,30,30,5.801670e+02
5,30,40,5.801670e+02
5,30,50,5.801670e+02
5,30,60,5.801670e+02
5,30,70,5.801670e+02
5,30,80,5.801670e+02
5,30,90,5.801670e+02
5,30,100,5.801670e+02
