funcid,dim,milestone,error
30,30,1,1.708019e+09
30,30,2,1.708019e+09
30,30,3,1.708019e+09
30,30,5,1.708019e+09
30,30,10,1.708019e+09
30,30,20,1.708019e+09
30,30,30,1.708019e+09
30,30,40,1.708019e+09
30,30,50,1.708019e+09
30,30,60,1.708019e+09
30,30,70,1.708019e+09
30,30,80,1.708019e+09
30,30,90,1.708019e+09
30,30,100,1.708019e+09
30,30,1,2.303849e+09
30,30,2,2.303849e+09
30,30,3,2.303849e+09
30,30,5,2.303849e+09
30,30,10,2.303849e+09
30,30,20,2.303849e+09
30,30,30,2.303849e+09
30,30,40,2.303849e+09
30,30,50,2.303849e+09
30,30,60,2.303849e+09
30,30,70,2.303849e+09
30,30,80,2.303849e+09
30,30,90,2.303849e+09
30,30,100,2.303849e+09
30,30,1,6.034492e+08
30,30,2,6.034492e+08
30,30,3,6.034492e+08
30,30,5,6.034492e+08
30,30,10,6.034492e+08
30,30,20,6.034492e+08
30,30,30,6.034492e+08
30,30,40,6.034492e+08
30,30,50,6.034492e+08
30,30,60,6.034492e+08
30,30,70,6.034492e+08
30,30,80,6.034492e+08
30,30,90,6.034492e+08
30,30,100,6.034492e+08
30,30,1,1.324922e+09
30,30,2,1.324922e+09
30,30,3,1.324922e+09
30,30,5,1.324922e+09
30,30,10,1.324922e+09
30,30,20,1.324922e+09
30,30,30,1.324922e+09
30,30,40,1.324922e+09
30,30,50,1.324922e+09
30,30,60,1.324922e+09
30,30,70,1.324922e+09
30,30,80,1.324922e+09
30,30,90,1.324922e+09
30,30,100,1.324922e+09
30,30,1,5.148575e+08
30,30,2,5.148575e+08
30,30,3,5.148575e+08
30,30,5,5.148575e+08
30,30,10,5.148575e+08
30,30,20,5.148575e+08
30,30,30,5.148575e+08
30,30,40,5.148575e+08
30,30,50,5.148575e+08
30,30,60,5.148575e+08
30,30,70,5.148575e+08
30,30,80,5.148575e+08
30,30,90,5.148575e+08
30,30,100,5.148575e+08
