funcid,dim,milestone,error
10,30,1,8.799062e+03
10,30,2,8.799062e+03
10,30,3,8.799062e+03
10,30,5,8.799062e+03
10,30,10,8.799062e+03
10,30,20,8.799062e+03
10,30,30,8.799062e+03
10,30,40,8.799062e+03
10,30,50,8.799062e+03
10,30,60,8.799062e+03
10,30,70,8.799062e+03
10,30,80,8.799062e+03
10,30,90,8.799062e+03
10,30,100,8.799062e+03
10,30,1,8.483761e+03
10,30,2,8.427197e+03
10,30,3,8.427197e+03
10,30,5,8.427197e+03
10,30,10,8.427197e+03
10,30,20,8.427197e+03
10,30,30,8.427197e+03
10,30,40,8.427197e+03
10,30,50,8.427197e+03
10,30,60,8.427197e+03
10,30,70,8.427197e+03
10,30,80,8.427197e+03
10,30,90,8.427197e+03
10,30,100,8.427197e+03
10,30,1,8.349826e+03
10,30,2,8.349826e+03
10,30,3,8.349826e+03
10,30,5,8.349826e+03
10,30,10,8.349826e+03
10,30,20,8.349826e+03
10,30,30,8.349826e+03
10,30,40,8.349826e+03
10,30,50,8.349826e+03
10,30,60,8.349826e+03
10,30,70,8.349826e+03
10,30,80,8.349826e+03
10,30,90,8.349826e+03
10,30,100,8.349826e+03
10,30,1,8.527747e+03
10,30,2,8.527747e+03
10,30,3,8.527747e+03
10,30,5,8.527747e+03
10,30,10,8.527747e+03
10,30,20,8.527747e+03
10,30,30,8.527747e+03
10,30,40,8.527747e+03
10,30,50,8.527747e+03
10,30,60,8.527747e+03
10,30,70,8.527747e+03
10,30,80,8.527747e+03
10,30,90,8.527747e+03
10,30,100,8.527747e+03
10,30,1,7.602703e+03
10,30,2,7.602703e+03
10,30,3,7.602703e+03
10,30,5,7.602703e+03
10,30,10,7.602703e+03
10,30,20,7.602703e+03
10,30,30,7.602703e+03
10,30,40,7.602703e+03
10,30,50,7.602703e+03
10,30,60,7.602703e+03
10,30,70,7.602703e+03
10,30,80,7.602703e+03
10,30,90,7.602703e+03
10,30,100,7.602703e+03
