funcid,dim,milestone,error
18,30,1,5.982679e+07
18,30,2,5.982679e+07
18,30,3,5.982679e+07
18,30,5,5.982679e+07
18,30,10,5.982679e+07
18,30,20,5.982679e+07
18,30,30,5.982679e+07
18,30,40,5.982679e+07
18,30,50,5.982679e+07
18,30,60,5.982679e+07
18,30,70,5.982679e+07
18,30,80,5.982679e+07
18,30,90,5.982679e+07
18,30,100,5.982679e+07
18,30,1,1.975063e+08
18,30,2,1.975063e+08
18,30,3,1.975063e+08
18,30,5,1.975063e+08
18,30,10,1.975063e+08
18,30,20,1.975063e+08
18,30,30,1.975063e+08
18,30,40,1.975063e+08
18,30,50,1.975063e+08
18,30,60,1.975063e+08
18,30,70,1.975063e+08
18,30,80,1.975063e+08
18,30,90,1.975063e+08
18,30,100,1.975063e+08
18,30,1,1.392295e+08
18,30,2,1.392295e+08
18,30,3,1.392295e+08
18,30,5,1.392295e+08
18,30,10,1.392295e+08
18,30,20,1.392295e+08
18,30,30,1.392295e+08
18,30,40,1.392295e+08
18,30,50,1.392295e+08
18,30,60,1.392295e+08
18,30,70,1.392295e+08
18,30,80,1.392295e+08
18,30,90,1.392295e+08
18,30,100,1.392295e+08
18,30,1,1.597670e+08
18,30,2,1.597670e+08
18,30,3,1.597670e+08
18,30,5,1.597670e+08
18,30,10,1.597670e+08
18,30,20,1.597670e+08
18,30,30,1.597670e+08
18,30,40,1.597670e+08
18,30,50,1.597670e+08
18,30,60,1.597670e+08
18,30,70,1.597670e+08
18,30,80,1.597670e+08
18,30,90,1.597670e+08
18,30,100,1.597670e+08
18,30,1,1.040379e+08
18,30,2,8.109418e+07
18,30,3,8.109418e+07
18,30,5,8.109418e+07
18,30,10,8.109418e+07
18,30,20,8.109418e+07
18,30,30,8.109418e+07
18,30,40,8.109418e+07
18,30,50,8.109418e+07
18,30,60,8.109418e+07
18,30,70,8.109418e+07
18,30,80,8.109418e+07
18,30,90,8.109418e+07
18,30,100,8.109418e+07
