funcid,dim,milestone,error
19,30,1,1.800866e+09
19,30,2,1.800866e+09
19,30,3,1.800866e+09
19,30,5,1.800866e+09
19,30,10,1.800866e+09
19,30,20,1.800866e+09
19,30,30,1.800866e+09
19,30,40,1.800866e+09
19,30,50,1.800866e+09
19,30,60,1.800866e+09
19,30,70,1.800866e+09
19,30,80,1.800866e+09
19,30,90,1.800866e+09
19,30,100,1.800866e+09
19,30,1,3.863730e+09
19,30,2,3.863730e+09
19,30,3,3.863730e+09
19,30,5,3.863730e+09
19,30,10,3.863730e+09
19,30,20,3.863730e+09
19,30,30,3.863730e+09
19,30,40,3.863730e+09
19,30,50,3.863730e+09
19,30,60,3.863730e+09
19,30,70,3.863730e+09
19,30,80,3.863730e+09
19,30,90,3.863730e+09
19,30,100,3.863730e+09
19,30,1,5.718027e+09
19,30,2,5.718027e+09
19,30,3,5.718027e+09
19,30,5,5.718027e+09
19,30,10,5.718027e+09
19,30,20,5.718027e+09
19,30,30,5.718027e+09
19,30,40,5.718027e+09
19,30,50,5.718027e+09
19,30,60,5.718027e+09
19,30,70,5.718027e+09
19,30,80,5.718027e+09
19,30,90,5.718027e+09
19,30,100,5.718027e+09
19,30,1,2.930825e+09
19,30,2,2.930825e+09
19,30,3,2.930825e+09
19,30,5,2.930825e+09
19,30,10,2.930825e+09
19,30,20,2.930825e+09
19,30,30,2.930825e+09
19,30,40,2.930825e+09
19,30,50,2.930825e+09
19,30,60,2.930825e+09
19,30,70,2.930825e+09
19,30,80,2.930825e+09
19,30,90,2.930825e+09
19,30,100,2.930825e+09
19,30,1,3.083980e+09
19,30,2,3.083980e+09
19,30,3,3.083980e+09
19,30,5,3.083980e+09
19,30,10,3.083980e+09
19,30,20,3.083980e+09
19,30,30,3.083980e+09
19,30,40,3.083980e+09
19,30,50,3.083980e+09
19,30,60,3.083980e+09
19,30,70,3.083980e+09
19,30,80,3.083980e+09
19,30,90,3.083980e+09
19,30,100,3.083980e+09
