funcid,dim,milestone,error
4,30,1,3.117782e+04
4,30,2,3.117782e+04
4,30,3,3.117782e+04
4,30,5,3.117782e+04
4,30,10,3.117782e+04
4,30,20,3.117782e+04
4,30,30,3.117782e+04
4,30,40,3.117782e+04
4,30,50,3.117782e+04
4,30,60,3.117782e+04
4,30,70,3.117782e+04
4,30,80,3.117782e+04
4,30,90,3.117782e+04
4,30,100,3.117782e+04
4,30,1,3.694365e+04
4,30,2,3.694365e+04
4,30,3,3.694365e+04
4,30,5,3.694365e+04
4,30,10,3.694365e+04
4,30,20,3.694365e+04
4,30,30,3.694365e+04
4,30,40,3.694365e+04
4,30,50,3.694365e+04
4,30,60,3.694365e+04
4,30,70,3.694365e+04
4,30,80,3.694365e+04
4,30,90,3.694365e+04
4,30,100,3.694365e+04
4,30,1,3.394777e+04
4,30,2,3.394777e+04
4,30,3,3.394777e+04
4,30,5,3.394777e+04
4,30,10,3.394777e+04
4,30,20,3.394777e+04
4,30,30,3.394777e+04
4,30,40,3.394777e+04
4,30,50,3.394777e+04
4,30,60,3.394777e+04
4,30,70,3.394777e+04
4,30,80,3.394777e+04
4,30,90,3.394777e+04
4,30,100,3.394777e+04
4,30,1,3.032153e+04
4,30,2,3.032153e+04
4,30,3,3.032153e+04
4,30,5,3.032153e+04
4,30,10,3.032153e+04
4,30,20,3.032153e+04
4,30,30,3.032153e+04
4,30,40,3.032153e+04
4,30,50,3.032153e+04
4,30,60,3.032153e+04
4,30,70,3.032153e+04
4,30,80,3.032153e+04
4,30,90,3.032153e+04
4,30,100,3.032153e+04
4,30,1,3.101752e+04
4,30,2,3.101752e+04
4,30,3,3.101752e+04
4,30,5,3.101752e+04
4,30,10,3.101752e+04
4,30,20,3.101752e+04
4,30,30,3.101752e+04
4,30,40,3.101752e+04
4,30,50,3.101752e+04
4,30,60,3.101752e+04
4,30,70,3.101752e+04
4,30,80,3.101752e+04
4,30,90,3.101752e+04
4,30,100,3.101752e+04
