funcid,dim,milestone,error
25,30,1,1.164853e+04
25,30,2,1.164853e+04
25,30,3,1.164853e+04
25,30,5,1.164853e+04
25,30,10,1.164853e+04
25,30,20,1.164853e+04
25,30,30,1.164853e+04
25,30,40,1.164853e+04
25,30,50,1.164853e+04
25,30,60,1.164853e+04
25,30,70,1.164853e+04
25,30,80,1.164853e+04
25,30,90,1.164853e+04
25,30,100,1.164853e+04
25,30,1,7.790231e+03
25,30,2,7.790231e+03
25,30,3,7.790231e+03
25,30,5,7.790231e+03
25,30,10,7.790231e+03
25,30,20,7.790231e+03
25,30,30,7.790231e+03
25,30,40,7.790231e+03
25,30,50,7.790231e+03
25,30,60,7.790231e+03
25,30,70,7.790231e+03
25,30,80,7.790231e+03
25,30,90,7.790231e+03
25,30,100,7.790231e+03
25,30,1,1.240201e+04
25,30,2,1.240201e+04
25,30,3,1.240201e+04
25,30,5,1.240201e+04
25,30,10,1.240201e+04
25,30,20,1.240201e+04
25,30,30,1.240201e+04
25,30,40,1.240201e+04
25,30,50,1.240201e+04
25,30,60,1.240201e+04
25,30,70,1.240201e+04
25,30,80,1.240201e+04
25,30,90,1.240201e+04
25,30,100,1.240201e+04
25,30,1,1.226117e+04
25,30,2,1.226117e+04
25,30,3,1.226117e+04
25,30,5,1.226117e+04
25,30,10,1.226117e+04
25,30,20,1.226117e+04
25,30,30,1.226117e+04
25,30,40,1.226117e+04
25,30,50,1.226117e+04
25,30,60,1.226117e+04
25,30,70,1.226117e+04
25,30,80,1.226117e+04
25,30,90,1.226117e+04
25,30,100,1.226117e+04
25,30,1,9.497114e+03
25,30,2,9.497114e+03
25,30,3,9.497114e+03
25,30,5,9.497114e+03
25,30,10,9.497114e+03
25,30,20,9.497114e+03
25,30,30,9.497114e+03
25,30,40,9.497114e+03
25,30,50,9.497114e+03
25,30,60,9.497114e+03
25,30,70,9.497114e+03
25,30,80,9.497114e+03
25,30,90,9.497114e+03
25,30,100,9.497114e+03
