funcid,dim,milestone,error
23,30,1,1.484572e+03
23,30,2,1.484572e+03
23,30,3,1.484572e+03
23,30,5,1.484572e+03
23,30,10,1.484572e+03
23,30,20,1.484572e+03
23,30,30,1.484572e+03
23,30,40,1.484572e+03
23,30,50,1.484572e+03
23,30,60,1.484572e+03
23,30,70,1.484572e+03
23,30,80,1.484572e+03
23,30,90,1.484572e+03
23,30,100,1.484572e+03
23,30,1,1.370216e+03
23,30,2,1.370216e+03
23,30,3,1.370216e+03
23,30,5,1.370216e+03
23,30,10,1.370216e+03
23,30,20,1.370216e+03
23,30,30,1.370216e+03
23,30,40,1.370216e+03
23,30,50,1.370216e+03
23,30,60,1.370216e+03
23,30,70,1.370216e+03
23,30,80,1.370216e+03
23,30,90,1.370216e+03
23,30,100,1.370216e+03
23,30,1,1.181953e+03
23,30,2,1.181953e+03
23,30,3,1.181953e+03
23,30,5,1.181953e+03
23,30,10,1.181953e+03
23,30,20,1.181953e+03
23,30,30,1.181953e+03
23,30,40,1.181953e+03
23,30,50,1.181953e+03
23,30,60,1.181953e+03
23,30,70,1.181953e+03
23,30,80,1.181953e+03
23,30,90,1.181953e+03
23,30,100,1.181953e+03
23,30,1,1.283389e+03
23,30,2,1.283389e+03
23,30,3,1.283389e+03
23,30,5,1.283389e+03
23,30,10,1.283389e+03
23,30,20,1.283389e+03
23,30,30,1.283389e+03
23,30,40,1.283389e+03
23,30,50,1.283389e+03
23,30,60,1.283389e+03
23,30,70,1.283389e+03
23,30,80,1.283389e+03
23,30,90,1.283389e+03
23,30,100,1.283389e+03
23,30,1,1.256877e+03
23,30,2,1.256877e+03
23,30,3,1.256877e+03
23,30,5,1.256877e+03
23,30,10,1.256877e+03
23,30,20,1.256877e+03
23,30,30,1.256877e+03
23,30,40,1.256877e+03
23,30,50,1.256877e+03
23,30,60,1.256877e+03
23,30,70,1.256877e+03
23,30,80,1.256877e+03
23,30,90,1.256877e+03
23,30,100,1.256877e+03
