funcid,dim,milestone,error
8,30,1,5.629464e+02
8,30,2,5.629464e+02
8,30,3,5.629464e+02
8,30,5,5.629464e+02
8,30,10,5.629464e+02
8,30,20,5.629464e+02
8,30,30,5.629464e+02
8,30,40,5.629464e+02
8,30,50,5.629464e+02
8,30,60,5.629464e+02
8,30,70,5.629464e+02
8,30,80,5.629464e+02
8,30,90,5.629464e+02
8,30,100,5.629464e+02
8,30,1,5.397108e+02
8,30,2,5.397108e+02
8,30,3,5.397108e+02
8,30,5,5.397108e+02
8,30,10,5.397108e+02
8,30,20,5.397108e+02
8,30,30,5.397108e+02
8,30,40,5.397108e+02
8,30,50,5.397108e+02
8,30,60,5.397108e+02
8,30,70,5.397108e+02
8,30,80,5.397108e+02
8,30,90,5.397108e+02
8,30,100,5.397108e+02
8,30,1,5.554369e+02
8,30,2,5.554369e+02
8,30,3,5.554369e+02
8,30,5,5.554369e+02
8,30,10,5.554369e+02
8,30,20,5.554369e+02
8,30,30,5.554369e+02
8,30,40,5.554369e+02
8,30,50,5.554369e+02
8,30,60,5.554369e+02
8,30,70,5.554369e+02
8,30,80,5.554369e+02
8,30,90,5.554369e+02
8,30,100,5.554369e+02
8,30,1,4.593399e+02
8,30,2,4.593399e+02
8,30,3,4.593399e+02
8,30,5,4.593399e+02
8,30,10,4.593399e+02
8,30,20,4.593399e+02
8,30,30,4.593399e+02
8,30,40,4.593399e+02
8,30,50,4.593399e+02
8,30,60,4.593399e+02
8,30,70,4.593399e+02
8,30,80,4.593399e+02
8,30,90,4.593399e+02
8,30,100,4.593399e+02
8,30,1,5.690392e+02
8,30,2,5.690392e+02
8,30,3,5.690392e+02
8,30,5,5.690392e+02
8,30,10,5.690392e+02
8,30,20,5.690392e+02
8,30,30,5.690392e+02
8,30,40,5.690392e+02
8,30,50,5.690392e+02
8,30,60,5.690392e+02
8,30,70,5.690392e+02
8,30,80,5.690392e+02
8,30,90,5.690392e+02
8,30,100,5.690392e+02
