funcid,dim,milestone,error
2,30,1,3.177962e+34
2,30,2,3.177962e+34
2,30,3,3.177962e+34
2,30,5,3.177962e+34
2,30,10,3.177962e+34
2,30,20,3.177962e+34
2,30,30,3.177962e+34
2,30,40,3.177962e+34
2,30,50,3.177962e+34
2,30,60,3.177962e+34
2,30,70,3.177962e+34
2,30,80,3.177962e+34
2,30,90,3.177962e+34
2,30,100,3.177962e+34
2,30,1,1.289617e+46
2,30,2,1.788603e+44
2,30,3,1.788603e+44
2,30,5,1.788603e+44
2,30,10,1.788603e+44
2,30,20,1.788603e+44
2,30,30,1.788603e+44
2,30,40,1.788603e+44
2,30,50,1.788603e+44
2,30,60,1.788603e+44
2,30,70,1.788603e+44
2,30,80,1.788603e+44
2,30,90,1.788603e+44
2,30,100,1.788603e+44
2,30,1,3.478564e+39
2,30,2,3.478564e+39
2,30,3,3.478564e+39
2,30,5,3.478564e+39
2,30,10,3.478564e+39
2,30,20,3.478564e+39
2,30,30,3.478564e+39
2,30,40,3.478564e+39
2,30,50,3.478564e+39
2,30,60,3.478564e+39
2,30,70,3.478564e+39
2,30,80,3.478564e+39
2,30,90,3.478564e+39
2,30,100,3.478564e+39
2,30,1,3.688114e+36
2,30,2,3.688073e+36
2,30,3,3.688073e+36
2,30,5,3.688073e+36
2,30,10,3.688073e+36
2,30,20,3.688073e+36
2,30,30,3.688073e+36
2,30,40,3.688073e+36
2,30,50,3.688073e+36
2,30,60,3.688073e+36
2,30,70,3.688073e+36
2,30,80,3.688073e+36
2,30,90,3.688073e+36
2,30,100,3.688073e+36
2,30,1,1.226260e+40
2,30,2,1.226260e+40
2,30,3,1.226260e+40
2,30,5,1.226260e+40
2,30,10,1.226260e+40
2,30,20,1.226260e+40
2,30,30,1.226260e+40
2,30,40,1.226260e+40
2,30,50,1.226260e+40
2,30,60,1.226260e+40
2,30,70,1.226260e+40
2,30,80,1.226260e+40
2,30,90,1.226260e+40
2,30,100,1.226260e+40
