funcid,dim,milestone,error
4,30,1,2.524840e+04
4,30,2,2.524840e+04
4,30,3,2.524840e+04
4,30,5,2.524840e+04
4,30,10,2.524840e+04
4,30,20,2.524840e+04
4,30,30,2.524840e+04
4,30,40,2.524840e+04
4,30,50,2.524840e+04
4,30,60,2.524840e+04
4,30,70,2.524840e+04
4,30,80,2.524840e+04
4,30,90,2.524840e+04
4,30,100,2.524840e+04
4,30,1,1.183924e+04
4,30,2,1.183924e+04
4,30,3,1.183924e+04
4,30,5,1.183924e+04
4,30,10,1.183924e+04
4,30,20,1.183924e+04
4,30,30,1.183924e+04
4,30,40,1.183924e+04
4,30,50,1.183924e+04
4,30,60,1.183924e+04
4,30,70,1.183924e+04
4,30,80,1.183924e+04
4,30,90,1.183924e+04
4,30,100,1.183924e+04
4,30,1,1.562444e+04
4,30,2,1.562444e+04
4,30,3,1.562444e+04
4,30,5,1.562444e+04
4,30,10,1.562444e+04
4,30,20,1.562444e+04
4,30,30,1.562444e+04
4,30,40,1.562444e+04
4,30,50,1.562444e+04
4,30,60,1.562444e+04
4,30,70,1.562444e+04
4,30,80,1.562444e+04
4,30,90,1.562444e+04
4,30,100,1.562444e+04
4,30,1,2.616246e+04
4,30,2,2.616246e+04
4,30,3,2.616246e+04
4,30,5,2.616246e+04
4,30,10,2.616246e+04
4,30,20,2.616246e+04
4,30,30,2.616246e+04
4,30,40,2.616246e+04
4,30,50,2.616246e+04
4,30,60,2.616246e+04
4,30,70,2.616246e+04
4,30,80,2.616246e+04
4,30,90,2.616246e+04
4,30,100,2.616246e+04
4,30,1,1.504145e+04
4,30,2,1.504145e+04
4,30,3,1.504145e+04
4,30,5,1.504145e+04
4,30,10,1.504145e+04
4,30,20,1.504145e+04
4,30,30,1.504145e+04
4,30,40,1.504145e+04
4,30,50,1.504145e+04
4,30,60,1.504145e+04
4,30,70,1.504145e+04
4,30,80,1.504145e+04
4,30,90,1.504145e+04
4,30,100,1.504145e+04
