funcid,dim,milestone,error
3,30,1,2.172620e+05
3,30,2,2.172620e+05
3,30,3,2.172620e+05
3,30,5,2.172620e+05
3,30,10,1.907403e+05
3,30,20,1.907403e+05
3,30,30,1.907403e+05
3,30,40,1.907403e+05
3,30,50,1.907403e+05
3,30,60,1.907403e+05
3,30,70,1.907403e+05
3,30,80,1.907403e+05
3,30,90,1.907403e+05
3,30,100,1.907403e+05
3,30,1,1.476916e+05
3,30,2,1.476916e+05
3,30,3,1.476916e+05
3,30,5,1.476916e+05
3,30,10,1.476916e+05
3,30,20,1.476916e+05
3,30,30,1.476916e+05
3,30,40,1.476916e+05
3,30,50,1.476916e+05
3,30,60,1.476916e+05
3,30,70,1.476916e+05
3,30,80,1.476916e+05
3,30,90,1.476916e+05
3,30,100,1.476916e+05
3,30,1,2.787934e+05
3,30,2,2.787934e+05
3,30,3,2.787934e+05
3,30,5,2.787934e+05
3,30,10,1.876253e+05
3,30,20,1.876253e+05
3,30,30,1.876253e+05
3,30,40,1.876253e+05
3,30,50,1.876253e+05
3,30,60,1.876253e+05
3,30,70,1.876253e+05
3,30,80,1.876253e+05
3,30,90,1.876253e+05
3,30,100,1.876253e+05
3,30,1,2.626204e+05
3,30,2,2.626204e+05
3,30,3,1.499434e+05
3,30,5,1.499434e+05
3,30,10,1.499434e+05
3,30,20,1.499434e+05
3,30,30,1.499434e+05
3,30,40,1.499434e+05
3,30,50,1.499434e+05
3,30,60,1.499434e+05
3,30,70,1.499434e+05
3,30,80,1.499434e+05
3,30,90,1.499434e+05
3,30,100,1.499434e+05
3,30,1,2.653928e+05
3,30,2,2.653928e+05
3,30,3,2.653928e+05
3,30,5,1.926416e+05
3,30,10,1.926416e+05
3,30,20,1.926416e+05
3,30,30,1.926416e+05
3,30,40,1.926416e+05
3,30,50,1.926416e+05
3,30,60,1.926416e+05
3,30,70,1.926416e+05
3,30,80,1.926416e+05
3,30,90,1.926416e+05
3,30,100,1.926416e+05
