funcid,dim,milestone,error
28,30,1,2.550820e+03
28,30,2,2.550820e+03
28,30,3,2.550820e+03
28,30,5,2.550820e+03
28,30,10,2.550820e+03
28,30,20,2.550820e+03
28,30,30,2.550820e+03
28,30,40,2.550820e+03
28,30,50,2.550820e+03
28,30,60,2.550820e+03
28,30,70,2.550820e+03
28,30,80,2.550820e+03
28,30,90,2.550820e+03
28,30,100,2.550820e+03
28,30,1,6.117693e+03
28,30,2,6.117693e+03
28,30,3,6.117693e+03
28,30,5,6.117693e+03
28,30,10,6.117693e+03
28,30,20,6.117693e+03
28,30,30,6.117693e+03
28,30,40,6.117693e+03
28,30,50,6.117693e+03
28,30,60,6.117693e+03
28,30,70,6.117693e+03
28,30,80,6.117693e+03
28,30,90,6.117693e+03
28,30,100,6.117693e+03
28,30,1,4.584752e+03
28,30,2,4.584752e+03
28,30,3,4.584752e+03
28,30,5,4.584752e+03
28,30,10,4.584752e+03
28,30,20,4.584752e+03
28,30,30,4.584752e+03
28,30,40,4.584752e+03
28,30,50,4.584752e+03
28,30,60,4.584752e+03
28,30,70,4.584752e+03
28,30,80,4.584752e+03
28,30,90,4.584752e+03
28,30,100,4.584752e+03
28,30,1,3.920781e+03
28,30,2,3.920781e+03
28,30,3,3.920781e+03
28,30,5,3.920781e+03
28,30,10,3.920781e+03
28,30,20,3.920781e+03
28,30,30,3.920781e+03
28,30,40,3.920781e+03
28,30,50,3.920781e+03
28,30,60,3.920781e+03
28,30,70,3.920781e+03
28,30,80,3.920781e+03
28,30,90,3.920781e+03
28,30,100,3.920781e+03
28,30,1,4.320811e+03
28,30,2,4.320811e+03
28,30,3,4.320811e+03
28,30,5,4.320811e+03
28,30,10,4.320811e+03
28,30,20,4.320811e+03
28,30,30,4.320811e+03
28,30,40,4.320811e+03
28,30,50,4.320811e+03
28,30,60,4.320811e+03
28,30,70,4.320811e+03
28,30,80,4.320811e+03
28,30,90,4.320811e+03
28,30,100,4.320811e+03
