funcid,dim,milestone,error
5,30,1,5.282013e+02
5,30,2,5.282013e+02
5,30,3,5.282013e+02
5,30,5,5.282013e+02
5,30,10,5.282013e+02
5,30,20,5.282013e+02
5,30,30,5.282013e+02
5,30,40,5.282013e+02
5,30,50,5.282013e+02
5,30,60,5.282013e+02
5,30,70,5.282013e+02
5,30,80,5.282013e+02
5,30,90,5.282013e+02
5,30,100,5.282013e+02
5,30,1,5.322485e+02
5,30,2,5.322485e+02
5,30,3,5.322485e+02
5,30,5,5.322485e+02
5,30,10,5.322485e+02
5,30,20,5.322485e+02
5,30,30,5.322485e+02
5,30,40,5.322485e+02
5,30,50,5.322485e+02
5,30,60,5.322485e+02
5,30,70,5.322485e+02
5,30,80,5.322485e+02
5,30,90,5.322485e+02
5,30,100,5.322485e+02
5,30,1,5.026055e+02
5,30,2,5.026055e+02
5,30,3,5.026055e+02
5,30,5,5.026055e+02
5,30,10,5.026055e+02
5,30,20,5.026055e+02
5,30,30,5.026055e+02
5,30,40,5.026055e+02
5,30,50,5.026055e+02
5,30,60,5.026055e+02
5,30,70,5.026055e+02
5,30,80,5.026055e+02
5,30,90,5.026055e+02
5,30,100,5.026055e+02
5,30,1,5.531980e+02
5,30,2,5.531980e+02
5,30,3,5.531980e+02
5,30,5,5.531980e+02
5,30,10,5.531980e+02
5,30,20,5.531980e+02
5,30,30,5.531980e+02
5,30,40,5.531980e+02
5,30,50,5.531980e+02
5,30,60,5.531980e+02
5,30,70,5.531980e+02
5,30,80,5.531980e+02
5,30,90,5.531980e+02
5,30,100,5.531980e+02
5,30,1,4.873719e+02
5,30,2,4.873719e+02
5,30,3,4.873719e+02
5,30,5,4.873719e+02
5,30,10,4.873719e+02
5,30,20,4.873719e+02
5,30,30,4.873719e+02
5,30,40,4.873719e+02
5,30,50,4.873719e+02
5,30,60,4.873719e+02
5,30,70,4.873719e+02
5,30,80,4.873719e+02
5,30,90,4.873719e+02
5,30,100,4.873719e+02
