funcid,dim,milestone,error
29,30,1,4.440439e+03
29,30,2,4.440439e+03
29,30,3,4.440439e+03
29,30,5,4.440439e+03
29,30,10,4.440439e+03
29,30,20,4.440439e+03
29,30,30,4.440439e+03
29,30,40,4.440439e+03
29,30,50,4.440439e+03
29,30,60,4.440439e+03
29,30,70,4.440439e+03
29,30,80,4.440439e+03
29,30,90,4.440439e+03
29,30,100,4.440439e+03
29,30,1,2.645592e+03
29,30,2,2.645592e+03
29,30,3,2.645592e+03
29,30,5,2.645592e+03
29,30,10,2.645592e+03
29,30,20,2.645592e+03
29,30,30,2.645592e+03
29,30,40,2.645592e+03
29,30,50,2.645592e+03
29,30,60,2.645592e+03
29,30,70,2.645592e+03
29,30,80,2.645592e+03
29,30,90,2.645592e+03
29,30,100,2.645592e+03
29,30,1,3.681860e+03
29,30,2,3.681860e+03
29,30,3,3.681860e+03
29,30,5,3.681860e+03
29,30,10,3.681860e+03
29,30,20,3.681860e+03
29,30,30,3.681860e+03
29,30,40,3.681860e+03
29,30,50,3.681860e+03
29,30,60,3.681860e+03
29,30,70,3.681860e+03
29,30,80,3.681860e+03
29,30,90,3.681860e+03
29,30,100,3.681860e+03
29,30,1,4.050530e+03
29,30,2,4.050530e+03
29,30,3,4.050530e+03
29,30,5,4.050530e+03
29,30,10,4.050530e+03
29,30,20,4.050530e+03
29,30,30,4.050530e+03
29,30,40,4.050530e+03
29,30,50,4.050530e+03
29,30,60,4.050530e+03
29,30,70,4.050530e+03
29,30,80,4.050530e+03
29,30,90,4.050530e+03
29,30,100,4.050530e+03
29,30,1,4.185192e+03
29,30,2,4.185192e+03
29,30,3,4.185192e+03
29,30,5,4.185192e+03
29,30,10,4.185192e+03
29,30,20,4.185192e+03
29,30,30,4.185192e+03
29,30,40,4.185192e+03
29,30,50,4.185192e+03
29,30,60,4.185192e+03
29,30,70,4.185192e+03
29,30,80,4.185192e+03
29,30,90,4.185192e+03
29,30,100,4.185192e+03
