funcid,dim,milestone,error
12,30,1,1.644756e+10
12,30,2,1.642380e+10
12,30,3,1.642380e+10
12,30,5,1.642380e+10
12,30,10,1.642380e+10
12,30,20,1.642380e+10
12,30,30,1.642380e+10
12,30,40,1.642380e+10
12,30,50,1.642380e+10
12,30,60,1.642380e+10
12,30,70,1.642380e+10
12,30,80,1.642380e+10
12,30,90,1.642380e+10
12,30,100,1.642380e+10
12,30,1,4.831723e+09
12,30,2,4.831723e+09
12,30,3,4.831723e+09
12,30,5,4.831723e+09
12,30,10,4.831723e+09
12,30,20,4.831723e+09
12,30,30,4.831723e+09
12,30,40,4.831723e+09
12,30,50,4.831723e+09
12,30,60,4.831723e+09
12,30,70,4.831723e+09
12,30,80,4.831723e+09
12,30,90,4.831723e+09
12,30,100,4.831723e+09
12,30,1,6.386786e+09
12,30,2,6.386786e+09
12,30,3,6.386786e+09
12,30,5,6.386786e+09
12,30,10,6.386786e+09
12,30,20,6.386786e+09
12,30,30,6.386786e+09
12,30,40,6.386786e+09
12,30,50,6.386786e+09
12,30,60,6.386786e+09
12,30,70,6.386786e+09
12,30,80,6.386786e+09
12,30,90,6.386786e+09
12,30,100,6.386786e+09
12,30,1,2.003010e+10
12,30,2,2.000234e+10
12,30,3,2.000234e+10
12,30,5,2.000234e+10
12,30,10,8.807936e+09
12,30,20,8.807936e+09
12,30,30,8.807936e+09
12,30,40,8.807936e+09
12,30,50,8.807936e+09
12,30,60,8.807936e+09
12,30,70,8.807936e+09
12,30,80,8.807936e+09
12,30,90,8.807936e+09
12,30,100,8.807936e+09
12,30,1,1.805816e+10
12,30,2,1.803891e+10
12,30,3,7.907176e+09
12,30,5,7.907176e+09
12,30,10,7.907176e+09
12,30,20,7.907176e+09
12,30,30,7.907176e+09
12,30,40,7.907176e+09
12,30,50,7.907176e+09
12,30,60,7.907176e+09
12,30,70,7.907176e+09
12,30,80,7.907176e+09
12,30,90,7.907176e+09
12,30,100,7.907176e+09
