funcid,dim,milestone,error
25,30,1,6.116984e+03
25,30,2,6.116984e+03
25,30,3,6.116984e+03
25,30,5,6.116984e+03
25,30,10,6.116984e+03
25,30,20,6.116984e+03
25,30,30,6.116984e+03
25,30,40,6.116984e+03
25,30,50,6.116984e+03
25,30,60,6.116984e+03
25,30,70,6.116984e+03
25,30,80,6.116984e+03
25,30,90,6.116984e+03
25,30,100,6.116984e+03
25,30,1,4.417116e+03
25,30,2,4.417007e+03
25,30,3,4.417007e+03
25,30,5,4.417007e+03
25,30,10,4.417007e+03
25,30,20,4.417007e+03
25,30,30,4.417007e+03
25,30,40,4.417007e+03
25,30,50,4.417007e+03
25,30,60,4.417007e+03
25,30,70,4.417007e+03
25,30,80,4.417007e+03
25,30,90,4.417007e+03
25,30,100,4.417007e+03
25,30,1,5.282251e+03
25,30,2,5.282251e+03
25,30,3,5.282251e+03
25,30,5,5.282251e+03
25,30,10,5.282251e+03
25,30,20,5.282251e+03
25,30,30,5.282251e+03
25,30,40,5.282251e+03
25,30,50,5.282251e+03
25,30,60,5.282251e+03
25,30,70,5.282251e+03
25,30,80,5.282251e+03
25,30,90,5.282251e+03
25,30,100,5.282251e+03
25,30,1,2.199585e+03
25,30,2,2.199585e+03
25,30,3,2.199585e+03
25,30,5,2.199585e+03
25,30,10,2.199585e+03
25,30,20,2.199585e+03
25,30,30,2.199585e+03
25,30,40,2.199585e+03
25,30,50,2.199585e+03
25,30,60,2.199585e+03
25,30,70,2.199585e+03
25,30,80,2.199585e+03
25,30,90,2.199585e+03
25,30,100,2.199585e+03
25,30,1,6.826966e+03
25,30,2,6.810427e+03
25,30,3,6.810427e+03
25,30,5,6.810427e+03
25,30,10,6.810427e+03
25,30,20,6.810427e+03
25,30,30,6.810427e+03
25,30,40,6.810427e+03
25,30,50,6.810427e+03
25,30,60,6.810427e+03
25,30,70,6.810427e+03
25,30,80,6.810427e+03
25,30,90,6.810427e+03
25,30,100,6.810427e+03
