funcid,dim,milestone,error
18,30,1,5.983393e+06
18,30,2,5.983393e+06
18,30,3,5.983393e+06
18,30,5,5.983393e+06
18,30,10,5.983393e+06
18,30,20,5.983393e+06
18,30,30,5.983393e+06
18,30,40,5.983393e+06
18,30,50,5.983393e+06
18,30,60,5.983393e+06
18,30,70,5.983393e+06
18,30,80,5.983393e+06
18,30,90,5.983393e+06
18,30,100,5.983393e+06
18,30,1,5.623566e+06
18,30,2,5.623566e+06
18,30,3,5.623566e+06
18,30,5,5.623566e+06
18,30,10,5.623566e+06
18,30,20,5.623566e+06
18,30,30,5.623566e+06
18,30,40,5.623566e+06
18,30,50,5.623566e+06
18,30,60,5.623566e+06
18,30,70,5.623566e+06
18,30,80,5.623566e+06
18,30,90,5.623566e+06
18,30,100,5.623566e+06
18,30,1,3.636944e+07
18,30,2,3.636944e+07
18,30,3,3.636944e+07
18,30,5,3.636944e+07
18,30,10,3.636944e+07
18,30,20,3.636944e+07
18,30,30,3.636944e+07
18,30,40,3.636944e+07
18,30,50,3.636944e+07
18,30,60,3.636944e+07
18,30,70,3.636944e+07
18,30,80,3.636944e+07
18,30,90,3.636944e+07
18,30,100,3.636944e+07
18,30,1,1.722562e+06
18,30,2,1.722562e+06
18,30,3,1.722562e+06
18,30,5,1.722562e+06
18,30,10,1.722562e+06
18,30,20,1.722562e+06
18,30,30,1.722562e+06
18,30,40,1.722562e+06
18,30,50,1.722562e+06
18,30,60,1.722562e+06
18,30,70,1.722562e+06
18,30,80,1.722562e+06
18,30,90,1.722562e+06
18,30,100,1.722562e+06
18,30,1,1.372733e+07
18,30,2,1.372733e+07
18,30,3,1.372733e+07
18,30,5,1.372733e+07
18,30,10,1.372733e+07
18,30,20,1.372733e+07
18,30,30,1.372733e+07
18,30,40,1.372733e+07
18,30,50,1.372733e+07
18,30,60,1.372733e+07
18,30,70,1.372733e+07
18,30,80,1.372733e+07
18,30,90,1.372733e+07
18,30,100,1.372733e+07
