funcid,dim,milestone,error
9,30,1,2.004927e+04
9,30,2,2.004927e+04
9,30,3,2.004927e+04
9,30,5,2.004927e+04
9,30,10,2.004927e+04
9,30,20,2.004927e+04
9,30,30,2.004927e+04
9,30,40,2.004927e+04
9,30,50,2.004927e+04
9,30,60,2.004927e+04
9,30,70,2.004927e+04
9,30,80,2.004927e+04
9,30,90,2.004927e+04
9,30,100,2.004927e+04
9,30,1,2.997964e+04
9,30,2,1.254423e+04
9,30,3,1.254423e+04
9,30,5,1.254423e+04
9,30,10,1.254423e+04
9,30,20,1.254423e+04
9,30,30,1.254423e+04
9,30,40,1.254423e+04
9,30,50,1.254423e+04
9,30,60,1.254423e+04
9,30,70,1.254423e+04
9,30,80,1.254423e+04
9,30,90,1.254423e+04
9,30,100,1.254423e+04
9,30,1,2.232730e+04
9,30,2,2.232730e+04
9,30,3,2.232730e+04
9,30,5,2.232730e+04
9,30,10,2.232730e+04
9,30,20,2.232730e+04
9,30,30,2.232730e+04
9,30,40,2.232730e+04
9,30,50,2.232730e+04
9,30,60,2.232730e+04
9,30,70,2.232730e+04
9,30,80,2.232730e+04
9,30,90,2.232730e+04
9,30,100,2.232730e+04
9,30,1,2.473972e+04
9,30,2,2.473972e+04
9,30,3,2.473972e+04
9,30,5,2.473972e+04
9,30,10,2.473972e+04
9,30,20,2.473972e+04
9,30,30,2.473972e+04
9,30,40,2.473972e+04
9,30,50,2.473972e+04
9,30,60,2.473972e+04
9,30,70,2.473972e+04
9,30,80,2.473972e+04
9,30,90,2.473972e+04
9,30,100,2.473972e+04
9,30,1,2.244227e+04
9,30,2,2.244227e+04
9,30,3,2.244227e+04
9,30,5,2.244227e+04
9,30,10,2.244227e+04
9,30,20,1.522707e+04
9,30,30,1.522707e+04
9,30,40,1.522707e+04
9,30,50,1.522707e+04
9,30,60,1.522707e+04
9,30,70,1.522707e+04
9,30,80,1.522707e+04
9,30,90,1.522707e+04
9,30,100,1.522707e+04
