funcid,dim,milestone,error
11,50,1,7.323242e+04
11,50,2,7.323242e+04
11,50,3,7.323242e+04
11,50,5,7.323242e+04
11,50,10,7.323242e+04
11,50,20,7.323242e+04
11,50,30,7.323242e+04
11,50,40,7.323242e+04
11,50,50,7.323242e+04
11,50,60,7.323242e+04
11,50,70,7.323242e+04
11,50,80,7.323242e+04
11,50,90,7.323242e+04
11,50,100,7.323242e+04
11,50,1,5.448836e+04
11,50,2,5.448836e+04
11,50,3,5.448836e+04
11,50,5,5.448836e+04
11,50,10,5.448836e+04
11,50,20,5.448836e+04
11,50,30,5.448836e+04
11,50,40,5.448836e+04
11,50,50,5.448836e+04
11,50,60,5.448836e+04
11,50,70,5.448836e+04
11,50,80,5.448836e+04
11,50,90,5.448836e+04
11,50,100,5.448836e+04
11,50,1,3.707346e+04
11,50,2,3.707346e+04
11,50,3,3.707346e+04
11,50,5,3.707346e+04
11,50,10,3.707346e+04
11,50,20,3.707346e+04
11,50,30,3.707346e+04
11,50,40,3.707346e+04
11,50,50,3.707346e+04
11,50,60,3.707346e+04
11,50,70,3.707346e+04
11,50,80,3.707346e+04
11,50,90,3.707346e+04
11,50,100,3.707346e+04
11,50,1,3.371615e+04
11,50,2,3.371615e+04
11,50,3,3.371615e+04
11,50,5,3.371615e+04
11,50,10,3.371615e+04
11,50,20,3.371615e+04
11,50,30,3.371615e+04
11,50,40,3.371615e+04
11,50,50,3.371615e+04
11,50,60,3.371615e+04
11,50,70,3.371615e+04
11,50,80,3.371615e+04
11,50,90,3.371615e+04
11,50,100,3.371615e+04
11,50,1,6.062030e+04
11,50,2,6.062030e+04
11,50,3,6.062030e+04
11,50,5,6.062030e+04
11,50,10,6.062030e+04
11,50,20,6.062030e+04
11,50,30,6.062030e+04
11,50,40,6.062030e+04
11,50,50,6.062030e+04
11,50,60,6.062030e+04
11,50,70,6.062030e+04
11,50,80,6.062030e+04
11,50,90,6.062030e+04
11,50,100,6.062030e+04
