funcid,dim,milestone,error
1,50,1,2.244597e+11
1,50,2,2.244597e+11
1,50,3,2.244597e+11
1,50,5,2.244597e+11
1,50,10,2.244597e+11
1,50,20,2.244597e+11
1,50,30,2.244597e+11
1,50,40,2.244597e+11
1,50,50,2.244597e+11
1,50,60,2.244597e+11
1,50,70,2.244597e+11
1,50,80,2.244597e+11
1,50,90,2.244597e+11
1,50,100,2.244597e+11
1,50,1,2.303433e+11
1,50,2,2.303433e+11
1,50,3,2.303433e+11
1,50,5,2.303433e+11
1,50,10,2.303433e+11
1,50,20,2.303433e+11
1,50,30,2.303433e+11
1,50,40,2.303433e+11
1,50,50,2.303433e+11
1,50,60,2.303433e+11
1,50,70,2.303433e+11
1,50,80,2.303433e+11
1,50,90,2.303433e+11
1,50,100,2.303433e+11
1,50,1,1.812475e+11
1,50,2,1.812475e+11
1,50,3,1.812475e+11
1,50,5,1.812475e+11
1,50,10,1.812475e+11
1,50,20,1.812475e+11
1,50,30,1.812475e+11
1,50,40,1.812475e+11
1,50,50,1.812475e+11
1,50,60,1.812475e+11
1,50,70,1.812475e+11
1,50,80,1.812475e+11
1,50,90,1.812475e+11
1,50,100,1.812475e+11
1,50,1,2.387265e+11
1,50,2,2.387265e+11
1,50,3,2.387265e+11
1,50,5,2.387265e+11
1,50,10,2.387265e+11
1,50,20,2.387265e+11
1,50,30,2.387265e+11
1,50,40,2.387265e+11
1,50,50,2.387265e+11
1,50,60,2.387265e+11
1,50,70,2.387265e+11
1,50,80,2.387265e+11
1,50,90,2.387265e+11
1,50,100,2.387265e+11
1,50,1,2.360852e+11
1,50,2,2.360852e+11
1,50,3,2.360852e+11
1,50,5,2.360852e+11
1,50,10,2.360852e+11
1,50,20,2.360852e+11
1,50,30,2.360852e+11
1,50,40,2.360852e+11
1,50,50,2.360852e+11
1,50,60,2.360852e+11
1,50,70,2.360852e+11
1,50,80,2.360852e+11
1,50,90,2.360852e+11
1,50,100,2.360852e+11
