funcid,dim,milestone,error
26,50,1,2.329205e+04
26,50,2,2.329205e+04
26,50,3,2.329205e+04
26,50,5,2.329205e+04
26,50,10,2.329205e+04
26,50,20,2.329205e+04
26,50,30,2.329205e+04
26,50,40,2.329205e+04
26,50,50,2.329205e+04
26,50,60,2.329205e+04
26,50,70,2.329205e+04
26,50,80,2.329205e+04
26,50,90,2.329205e+04
26,50,100,2.329205e+04
26,50,1,2.076589e+04
26,50,2,2.076589e+04
26,50,3,2.076589e+04
26,50,5,2.076589e+04
26,50,10,2.076589e+04
26,50,20,2.076589e+04
26,50,30,2.076589e+04
26,50,40,2.076589e+04
26,50,50,2.076589e+04
26,50,60,2.076589e+04
26,50,70,2.076589e+04
26,50,80,2.076589e+04
26,50,90,2.076589e+04
26,50,100,2.076589e+04
26,50,1,2.614290e+04
26,50,2,2.614290e+04
26,50,3,2.614290e+04
26,50,5,2.614290e+04
26,50,10,2.614290e+04
26,50,20,2.614290e+04
26,50,30,2.614290e+04
26,50,40,2.614290e+04
26,50,50,2.614290e+04
26,50,60,2.614290e+04
26,50,70,2.614290e+04
26,50,80,2.614290e+04
26,50,90,2.614290e+04
26,50,100,2.614290e+04
26,50,1,2.114816e+04
26,50,2,2.114816e+04
26,50,3,2.114816e+04
26,50,5,2.114816e+04
26,50,10,2.114816e+04
26,50,20,2.114816e+04
26,50,30,2.114816e+04
26,50,40,2.114816e+04
26,50,50,2.114816e+04
26,50,60,2.114816e+04
26,50,70,2.114816e+04
26,50,80,2.114816e+04
26,50,90,2.114816e+04
26,50,100,2.114816e+04
26,50,1,2.617831e+04
26,50,2,2.617831e+04
26,50,3,2.617831e+04
26,50,5,2.617831e+04
26,50,10,2.617831e+04
26,50,20,2.617831e+04
26,50,30,2.617831e+04
26,50,40,2.617831e+04
26,50,50,2.617831e+04
26,50,60,2.617831e+04
26,50,70,2.617831e+04
26,50,80,2.617831e+04
26,50,90,2.617831e+04
26,50,100,2.617831e+04
