funcid,dim,milestone,error
7,50,1,5.000452e+03
7,50,2,5.000452e+03
7,50,3,5.000452e+03
7,50,5,5.000452e+03
7,50,10,5.000452e+03
7,50,20,5.000452e+03
7,50,30,5.000452e+03
7,50,40,5.000452e+03
7,50,50,5.000452e+03
7,50,60,5.000452e+03
7,50,70,5.000452e+03
7,50,80,5.000452e+03
7,50,90,5.000452e+03
7,50,100,5.000452e+03
7,50,1,4.926769e+03
7,50,2,4.926769e+03
7,50,3,4.926769e+03
7,50,5,4.926769e+03
7,50,10,4.926769e+03
7,50,20,4.926769e+03
7,50,30,4.926769e+03
7,50,40,4.926769e+03
7,50,50,4.926769e+03
7,50,60,4.926769e+03
7,50,70,4.926769e+03
7,50,80,4.926769e+03
7,50,90,4.926769e+03
7,50,100,4.926769e+03
7,50,1,4.409387e+03
7,50,2,4.409387e+03
7,50,3,4.409387e+03
7,50,5,4.409387e+03
7,50,10,4.409387e+03
7,50,20,4.409387e+03
7,50,30,4.409387e+03
7,50,40,4.409387e+03
7,50,50,4.409387e+03
7,50,60,4.409387e+03
7,50,70,4.409387e+03
7,50,80,4.409387e+03
7,50,90,4.409387e+03
7,50,100,4.409387e+03
7,50,1,4.607357e+03
7,50,2,4.607357e+03
7,50,3,4.607357e+03
7,50,5,4.607357e+03
7,50,10,4.607357e+03
7,50,20,4.607357e+03
7,50,30,4.607357e+03
7,50,40,4.607357e+03
7,50,50,4.607357e+03
7,50,60,4.607357e+03
7,50,70,4.607357e+03
7,50,80,4.607357e+03
7,50,90,4.607357e+03
7,50,100,4.607357e+03
7,50,1,5.103748e+03
7,50,2,5.103748e+03
7,50,3,5.103748e+03
7,50,5,5.103748e+03
7,50,10,5.103748e+03
7,50,20,5.103748e+03
7,50,30,5.103748e+03
7,50,40,5.103748e+03
7,50,50,5.103748e+03
7,50,60,5.103748e+03
7,50,70,5.103748e+03
7,50,80,5.103748e+03
7,50,90,5.103748e+03
7,50,100,5.103748e+03
