funcid,dim,milestone,error
25,50,1,5.109907e+04
25,50,2,5.109907e+04
25,50,3,5.109907e+04
25,50,5,5.109907e+04
25,50,10,5.109907e+04
25,50,20,5.109907e+04
25,50,30,5.109907e+04
25,50,40,5.109907e+04
25,50,50,5.109907e+04
25,50,60,5.109907e+04
25,50,70,5.109907e+04
25,50,80,5.109907e+04
25,50,90,5.109907e+04
25,50,100,5.109907e+04
25,50,1,4.647565e+04
25,50,2,4.647565e+04
25,50,3,4.647565e+04
25,50,5,4.647565e+04
25,50,10,4.647565e+04
25,50,20,4.647565e+04
25,50,30,4.647565e+04
25,50,40,4.647565e+04
25,50,50,4.647565e+04
25,50,60,4.647565e+04
25,50,70,4.647565e+04
25,50,80,4.647565e+04
25,50,90,4.647565e+04
25,50,100,4.647565e+04
25,50,1,5.091516e+04
25,50,2,5.091516e+04
25,50,3,5.091516e+04
25,50,5,5.091516e+04
25,50,10,5.091516e+04
25,50,20,5.091516e+04
25,50,30,5.091516e+04
25,50,40,5.091516e+04
25,50,50,5.091516e+04
25,50,60,5.091516e+04
25,50,70,5.091516e+04
25,50,80,5.091516e+04
25,50,90,5.091516e+04
25,50,100,5.091516e+04
25,50,1,3.380332e+04
25,50,2,3.380332e+04
25,50,3,3.380332e+04
25,50,5,3.380332e+04
25,50,10,3.380332e+04
25,50,20,3.380332e+04
25,50,30,3.380332e+04
25,50,40,3.380332e+04
25,50,50,3.380332e+04
25,50,60,3.380332e+04
25,50,70,3.380332e+04
25,50,80,3.380332e+04
25,50,90,3.380332e+04
25,50,100,3.380332e+04
25,50,1,5.053068e+04
25,50,2,5.053068e+04
25,50,3,5.053068e+04
25,50,5,5.053068e+04
25,50,10,5.053068e+04
25,50,20,5.053068e+04
25,50,30,5.053068e+04
25,50,40,5.053068e+04
25,50,50,5.053068e+04
25,50,60,5.053068e+04
25,50,70,5.053068e+04
25,50,80,5.053068e+04
25,50,90,5.053068e+04
25,50,100,5.053068e+04
