funcid,dim,milestone,error
17,50,1,1.036371e+05
17,50,2,1.036371e+05
17,50,3,1.036371e+05
17,50,5,1.036371e+05
17,50,10,1.036371e+05
17,50,20,1.036371e+05
17,50,30,1.036371e+05
17,50,40,1.036371e+05
17,50,50,1.036371e+05
17,50,60,1.036371e+05
17,50,70,1.036371e+05
17,50,80,1.036371e+05
17,50,90,1.036371e+05
17,50,100,1.036371e+05
17,50,1,5.731758e+04
17,50,2,5.731758e+04
17,50,3,5.731758e+04
17,50,5,5.731758e+04
17,50,10,5.731758e+04
17,50,20,5.731758e+04
17,50,30,5.731758e+04
17,50,40,5.731758e+04
17,50,50,5.731758e+04
17,50,60,5.731758e+04
17,50,70,5.731758e+04
17,50,80,5.731758e+04
17,50,90,5.731758e+04
17,50,100,5.731758e+04
17,50,1,2.674684e+05
17,50,2,2.674684e+05
17,50,3,2.674684e+05
17,50,5,2.674684e+05
17,50,10,2.674684e+05
17,50,20,2.674684e+05
17,50,30,2.674684e+05
17,50,40,2.674684e+05
17,50,50,2.674684e+05
17,50,60,2.674684e+05
17,50,70,2.674684e+05
17,50,80,2.674684e+05
17,50,90,2.674684e+05
17,50,100,2.674684e+05
17,50,1,3.495364e+05
17,50,2,3.495364e+05
17,50,3,3.495364e+05
17,50,5,3.495364e+05
17,50,10,3.495364e+05
17,50,20,3.495364e+05
17,50,30,3.495364e+05
17,50,40,3.495364e+05
17,50,50,3.495364e+05
17,50,60,3.495364e+05
17,50,70,3.495364e+05
17,50,80,3.495364e+05
17,50,90,3.495364e+05
17,50,100,3.495364e+05
17,50,1,3.063915e+05
17,50,2,3.063915e+05
17,50,3,3.063915e+05
17,50,5,3.063915e+05
17,50,10,3.063915e+05
17,50,20,3.063915e+05
17,50,30,3.063915e+05
17,50,40,3.063915e+05
17,50,50,3.063915e+05
17,50,60,3.063915e+05
17,50,70,3.063915e+05
17,50,80,3.063915e+05
17,50,90,3.063915e+05
17,50,100,3.063915e+05
