funcid,dim,milestone,error
10,50,1,1.412301e+04
10,50,2,1.412301e+04
10,50,3,1.412301e+04
10,50,5,1.412301e+04
10,50,10,1.412301e+04
10,50,20,1.412301e+04
10,50,30,1.412301e+04
10,50,40,1.412301e+04
10,50,50,1.412301e+04
10,50,60,1.412301e+04
10,50,70,1.412301e+04
10,50,80,1.412301e+04
10,50,90,1.412301e+04
10,50,100,1.412301e+04
10,50,1,1.469994e+04
10,50,2,1.469994e+04
10,50,3,1.469994e+04
10,50,5,1.469994e+04
10,50,10,1.469994e+04
10,50,20,1.469994e+04
10,50,30,1.469994e+04
10,50,40,1.469994e+04
10,50,50,1.469994e+04
10,50,60,1.469994e+04
10,50,70,1.469994e+04
10,50,80,1.469994e+04
10,50,90,1.469994e+04
10,50,100,1.469994e+04
10,50,1,1.476138e+04
10,50,2,1.476138e+04
10,50,3,1.476138e+04
10,50,5,1.476138e+04
10,50,10,1.476138e+04
10,50,20,1.476138e+04
10,50,30,1.476138e+04
10,50,40,1.476138e+04
10,50,50,1.476138e+04
10,50,60,1.476138e+04
10,50,70,1.476138e+04
10,50,80,1.476138e+04
10,50,90,1.476138e+04
10,50,100,1.476138e+04
10,50,1,1.519200e+04
10,50,2,1.519200e+04
10,50,3,1.519200e+04
10,50,5,1.519200e+04
10,50,10,1.519200e+04
10,50,20,1.519200e+04
10,50,30,1.519200e+04
10,50,40,1.519200e+04
10,50,50,1.519200e+04
10,50,60,1.519200e+04
10,50,70,1.519200e+04
10,50,80,1.519200e+04
10,50,90,1.519200e+04
10,50,100,1.519200e+04
10,50,1,1.469322e+04
10,50,2,1.469322e+04
10,50,3,1.469322e+04
10,50,5,1.469322e+04
10,50,10,1.469322e+04
10,50,20,1.469322e+04
10,50,30,1.469322e+04
10,50,40,1.469322e+04
10,50,50,1.469322e+04
10,50,60,1.469322e+04
10,50,70,1.469322e+04
10,50,80,1.469322e+04
10,50,90,1.469322e+04
10,50,100,1.469322e+04
