funcid,dim,milestone,error
16,50,1,9.452540e+03
16,50,2,9.452540e+03
16,50,3,9.452540e+03
16,50,5,9.452540e+03
16,50,10,9.452540e+03
16,50,20,9.452540e+03
16,50,30,9.452540e+03
16,50,40,9.452540e+03
16,50,50,9.452540e+03
16,50,60,9.452540e+03
16,50,70,9.452540e+03
16,50,80,9.452540e+03
16,50,90,9.452540e+03
16,50,100,9.452540e+03
16,50,1,8.205587e+03
16,50,2,8.205587e+03
16,50,3,8.205587e+03
16,50,5,8.205587e+03
16,50,10,8.205587e+03
16,50,20,8.205587e+03
16,50,30,8.205587e+03
16,50,40,8.205587e+03
16,50,50,8.205587e+03
16,50,60,8.205587e+03
16,50,70,8.205587e+03
16,50,80,8.205587e+03
16,50,90,8.205587e+03
16,50,100,8.205587e+03
16,50,1,7.310763e+03
16,50,2,7.310763e+03
16,50,3,7.310763e+03
16,50,5,7.310763e+03
16,50,10,7.310763e+03
16,50,20,7.310763e+03
16,50,30,7.310763e+03
16,50,40,7.310763e+03
16,50,50,7.310763e+03
16,50,60,7.310763e+03
16,50,70,7.310763e+03
16,50,80,7.310763e+03
16,50,90,7.310763e+03
16,50,100,7.310763e+03
16,50,1,8.739725e+03
16,50,2,8.739725e+03
16,50,3,8.739725e+03
16,50,5,8.739725e+03
16,50,10,8.739725e+03
16,50,20,8.739725e+03
16,50,30,8.739725e+03
16,50,40,8.739725e+03
16,50,50,8.739725e+03
16,50,60,8.739725e+03
16,50,70,8.739725e+03
16,50,80,8.739725e+03
16,50,90,8.739725e+03
16,50,100,8.739725e+03
16,50,1,9.432691e+03
16,50,2,9.432691e+03
16,50,3,9.432691e+03
16,50,5,9.432691e+03
16,50,10,9.432691e+03
16,50,20,9.432691e+03
16,50,30,9.432691e+03
16,50,40,9.432691e+03
16,50,50,9.432691e+03
16,50,60,9.432691e+03
16,50,70,9.432691e+03
16,50,80,9.432691e+03
16,50,90,9.432691e+03
16,50,100,9.432691e+03
