funcid,dim,milestone,error
26,10,1,1.496370e+03
26,10,2,1.496370e+03
26,10,3,1.465080e+03
26,10,5,9.378583e+02
26,10,10,9.378583e+02
26,10,20,9.378583e+02
26,10,30,9.378583e+02
26,10,40,9.378583e+02
26,10,50,9.378583e+02
26,10,60,9.378583e+02
26,10,70,9.378583e+02
26,10,80,9.378583e+02
26,10,90,9.378583e+02
26,10,100,9.378583e+02
26,10,1,9.758620e+02
26,10,2,9.758620e+02
26,10,3,9.758620e+02
26,10,5,9.758620e+02
26,10,10,9.758620e+02
26,10,20,9.758620e+02
26,10,30,9.758620e+02
26,10,40,9.758620e+02
26,10,50,9.758620e+02
26,10,60,9.758620e+02
26,10,70,9.758620e+02
26,10,80,9.758620e+02
26,10,90,9.758620e+02
26,10,100,9.758620e+02
26,10,1,1.983528e+03
26,10,2,1.267392e+03
26,10,3,1.267392e+03
26,10,5,1.267392e+03
26,10,10,1.267392e+03
26,10,20,1.267392e+03
26,10,30,1.267392e+03
26,10,40,1.267392e+03
26,10,50,1.267392e+03
26,10,60,1.267392e+03
26,10,70,1.267392e+03
26,10,80,1.267392e+03
26,10,90,1.267392e+03
26,10,100,1.267392e+03
26,10,1,1.169681e+03
26,10,2,1.169681e+03
26,10,3,1.169681e+03
26,10,5,1.169681e+03
26,10,10,1.169681e+03
26,10,20,1.169681e+03
26,10,30,1.169681e+03
26,10,40,1.169681e+03
26,10,50,1.169681e+03
26,10,60,1.169681e+03
26,10,70,1.169681e+03
26,10,80,1.169681e+03
26,10,90,1.169681e+03
26,10,100,1.169681e+03
26,10,1,1.676712e+03
26,10,2,1.676712e+03
26,10,3,1.676712e+03
26,10,5,1.676712e+03
26,10,10,1.676712e+03
26,10,20,1.676712e+03
26,10,30,1.676712e+03
26,10,40,1.676712e+03
26,10,50,1.676712e+03
26,10,60,1.676712e+03
26,10,70,1.676712e+03
26,10,80,1.676712e+03
26,10,90,1.676712e+03
26,10,100,1.676712e+03
