funcid,dim,milestone,error
5,10,1,9.828758e+01
5,10,2,9.828758e+01
5,10,3,9.828758e+01
5,10,5,9.828758e+01
5,10,10,9.828758e+01
5,10,20,9.828758e+01
5,10,30,9.828758e+01
5,10,40,9.828758e+01
5,10,50,9.828758e+01
5,10,60,9.828758e+01
5,10,70,9.828758e+01
5,10,80,9.828758e+01
5,10,90,9.828758e+01
5,10,100,9.828758e+01
5,10,1,9.000005e+01
5,10,2,9.000005e+01
5,10,3,9.000005e+01
5,10,5,9.000005e+01
5,10,10,9.000005e+01
5,10,20,9.000005e+01
5,10,30,9.000005e+01
5,10,40,9.000005e+01
5,10,50,9.000005e+01
5,10,60,9.000005e+01
5,10,70,9.000005e+01
5,10,80,9.000005e+01
5,10,90,9.000005e+01
5,10,100,9.000005e+01
5,10,1,9.362413e+01
5,10,2,9.362413e+01
5,10,3,9.362413e+01
5,10,5,9.362413e+01
5,10,10,9.362413e+01
5,10,20,9.362413e+01
5,10,30,9.362413e+01
5,10,40,9.362413e+01
5,10,50,9.362413e+01
5,10,60,9.362413e+01
5,10,70,9.362413e+01
5,10,80,9.362413e+01
5,10,90,9.362413e+01
5,10,100,9.362413e+01
5,10,1,1.281023e+02
5,10,2,1.281023e+02
5,10,3,1.281023e+02
5,10,5,1.281023e+02
5,10,10,7.152124e+01
5,10,20,7.152124e+01
5,10,30,7.152124e+01
5,10,40,7.152124e+01
5,10,50,7.152124e+01
5,10,60,7.152124e+01
5,10,70,7.152124e+01
5,10,80,7.152124e+01
5,10,90,7.152124e+01
5,10,100,7.152124e+01
5,10,1,8.662343e+01
5,10,2,8.662343e+01
5,10,3,8.662343e+01
5,10,5,8.662343e+01
5,10,10,8.662343e+01
5,10,20,8.662343e+01
5,10,30,8.662343e+01
5,10,40,8.662343e+01
5,10,50,8.662343e+01
5,10,60,8.662343e+01
5,10,70,8.662343e+01
5,10,80,8.662343e+01
5,10,90,8.662343e+01
5,10,100,8.662343e+01
