funcid,dim,milestone,error
22,10,1,7.915003e+02
22,10,2,7.915003e+02
22,10,3,7.915003e+02
22,10,5,7.915003e+02
22,10,10,7.915003e+02
22,10,20,7.915003e+02
22,10,30,7.915003e+02
22,10,40,7.915003e+02
22,10,50,7.915003e+02
22,10,60,7.915003e+02
22,10,70,7.915003e+02
22,10,80,7.915003e+02
22,10,90,7.915003e+02
22,10,100,7.915003e+02
22,10,1,6.903378e+02
22,10,2,6.903378e+02
22,10,3,6.903378e+02
22,10,5,6.903378e+02
22,10,10,6.903378e+02
22,10,20,6.903378e+02
22,10,30,6.903378e+02
22,10,40,6.903378e+02
22,10,50,6.903378e+02
22,10,60,6.903378e+02
22,10,70,6.903378e+02
22,10,80,6.903378e+02
22,10,90,6.903378e+02
22,10,100,6.903378e+02
22,10,1,9.088994e+02
22,10,2,9.088994e+02
22,10,3,9.088994e+02
22,10,5,9.088994e+02
22,10,10,9.088994e+02
22,10,20,2.963948e+02
22,10,30,2.963948e+02
22,10,40,2.963948e+02
22,10,50,2.963948e+02
22,10,60,2.963948e+02
22,10,70,2.963948e+02
22,10,80,2.963948e+02
22,10,90,2.963948e+02
22,10,100,2.963948e+02
22,10,1,9.741978e+02
22,10,2,8.966305e+02
22,10,3,8.966305e+02
22,10,5,8.966305e+02
22,10,10,8.966305e+02
22,10,20,8.966305e+02
22,10,30,8.966305e+02
22,10,40,8.966305e+02
22,10,50,8.966305e+02
22,10,60,8.966305e+02
22,10,70,8.966305e+02
22,10,80,8.966305e+02
22,10,90,8.966305e+02
22,10,100,8.966305e+02
22,10,1,5.539330e+02
22,10,2,5.410755e+02
22,10,3,5.410755e+02
22,10,5,5.410755e+02
22,10,10,5.410755e+02
22,10,20,5.410755e+02
22,10,30,5.410755e+02
22,10,40,5.410755e+02
22,10,50,5.410755e+02
22,10,60,5.410755e+02
22,10,70,5.410755e+02
22,10,80,5.410755e+02
22,10,90,5.410755e+02
22,10,100,5.410755e+02
