funcid,dim,milestone,error
2,10,1,3.012971e+09
2,10,2,3.012971e+09
2,10,3,3.012971e+09
2,10,5,3.012971e+09
2,10,10,3.012971e+09
2,10,20,3.012971e+09
2,10,30,3.012971e+09
2,10,40,3.012971e+09
2,10,50,3.012971e+09
2,10,60,3.012971e+09
2,10,70,3.012971e+09
2,10,80,3.012971e+09
2,10,90,3.012971e+09
2,10,100,3.012971e+09
2,10,1,1.514836e+09
2,10,2,1.514836e+09
2,10,3,1.514836e+09
2,10,5,1.514836e+09
2,10,10,1.514836e+09
2,10,20,1.514836e+09
2,10,30,1.514836e+09
2,10,40,1.514836e+09
2,10,50,1.514836e+09
2,10,60,1.514836e+09
2,10,70,1.514836e+09
2,10,80,1.514836e+09
2,10,90,1.514836e+09
2,10,100,1.514836e+09
2,10,1,4.405910e+11
2,10,2,1.021607e+10
2,10,3,4.778700e+08
2,10,5,4.778697e+08
2,10,10,4.778697e+08
2,10,20,4.778697e+08
2,10,30,4.778697e+08
2,10,40,4.778697e+08
2,10,50,4.778697e+08
2,10,60,4.778697e+08
2,10,70,4.778697e+08
2,10,80,4.778697e+08
2,10,90,4.778697e+08
2,10,100,4.778697e+08
2,10,1,3.093151e+11
2,10,2,3.093151e+11
2,10,3,3.093151e+11
2,10,5,4.616649e+09
2,10,10,2.618694e+09
2,10,20,2.618694e+09
2,10,30,2.618694e+09
2,10,40,2.618694e+09
2,10,50,2.618694e+09
2,10,60,2.618694e+09
2,10,70,2.618694e+09
2,10,80,2.618694e+09
2,10,90,2.618694e+09
2,10,100,2.618694e+09
2,10,1,1.672489e+11
2,10,2,1.672489e+11
2,10,3,1.672489e+11
2,10,5,1.672489e+11
2,10,10,1.672489e+11
2,10,20,1.672489e+11
2,10,30,1.672489e+11
2,10,40,1.672489e+11
2,10,50,1.672489e+11
2,10,60,1.672489e+11
2,10,70,1.672489e+11
2,10,80,1.672489e+11
2,10,90,1.672489e+11
2,10,100,1.672489e+11
