funcid,dim,milestone,error
23,10,1,4.071215e+02
23,10,2,4.071215e+02
23,10,3,4.071215e+02
23,10,5,4.071215e+02
23,10,10,4.071215e+02
23,10,20,4.071215e+02
23,10,30,4.071215e+02
23,10,40,4.071215e+02
23,10,50,4.071215e+02
23,10,60,4.071215e+02
23,10,70,4.071215e+02
23,10,80,4.071215e+02
23,10,90,4.071215e+02
23,10,100,4.071215e+02
23,10,1,5.027421e+02
23,10,2,5.027421e+02
23,10,3,5.027421e+02
23,10,5,5.027421e+02
23,10,10,5.027421e+02
23,10,20,4.860099e+02
23,10,30,4.860099e+02
23,10,40,4.860099e+02
23,10,50,4.860099e+02
23,10,60,4.860099e+02
23,10,70,4.860099e+02
23,10,80,4.860099e+02
23,10,90,4.860099e+02
23,10,100,4.860099e+02
23,10,1,3.861091e+02
23,10,2,3.861091e+02
23,10,3,3.861091e+02
23,10,5,3.861091e+02
23,10,10,3.861091e+02
23,10,20,3.861091e+02
23,10,30,3.861091e+02
23,10,40,3.861091e+02
23,10,50,3.861091e+02
23,10,60,3.861091e+02
23,10,70,3.861091e+02
23,10,80,3.861091e+02
23,10,90,3.861091e+02
23,10,100,3.861091e+02
23,10,1,4.337077e+02
23,10,2,4.337077e+02
23,10,3,4.337077e+02
23,10,5,4.337077e+02
23,10,10,4.337077e+02
23,10,20,4.337077e+02
23,10,30,4.337077e+02
23,10,40,4.337077e+02
23,10,50,4.337077e+02
23,10,60,4.337077e+02
23,10,70,4.337077e+02
23,10,80,4.337077e+02
23,10,90,4.337077e+02
23,10,100,4.337077e+02
23,10,1,4.672845e+02
23,10,2,4.159497e+02
23,10,3,4.159497e+02
23,10,5,4.159497e+02
23,10,10,4.159497e+02
23,10,20,4.159497e+02
23,10,30,4.159497e+02
23,10,40,4.159497e+02
23,10,50,4.159497e+02
23,10,60,4.159497e+02
23,10,70,4.159497e+02
23,10,80,4.159497e+02
23,10,90,4.159497e+02
23,10,100,4.159497e+02
