funcid,dim,milestone,error
24,10,1,2.954129e+02
24,10,2,2.869566e+02
24,10,3,2.869566e+02
24,10,5,2.869566e+02
24,10,10,2.869566e+02
24,10,20,2.869566e+02
24,10,30,2.869566e+02
24,10,40,2.869566e+02
24,10,50,2.869566e+02
24,10,60,2.869566e+02
24,10,70,2.869566e+02
24,10,80,2.869566e+02
24,10,90,2.869566e+02
24,10,100,2.869566e+02
24,10,1,3.406919e+02
24,10,2,3.406919e+02
24,10,3,3.406919e+02
24,10,5,3.406919e+02
24,10,10,3.406919e+02
24,10,20,3.406919e+02
24,10,30,3.406919e+02
24,10,40,3.406919e+02
24,10,50,3.406919e+02
24,10,60,3.406919e+02
24,10,70,3.406919e+02
24,10,80,3.406919e+02
24,10,90,3.406919e+02
24,10,100,3.406919e+02
24,10,1,4.998231e+02
24,10,2,4.998231e+02
24,10,3,4.998231e+02
24,10,5,4.998231e+02
24,10,10,4.433659e+02
24,10,20,4.433659e+02
24,10,30,4.433659e+02
24,10,40,4.433659e+02
24,10,50,4.433659e+02
24,10,60,4.433659e+02
24,10,70,4.433659e+02
24,10,80,4.433659e+02
24,10,90,4.433659e+02
24,10,100,4.433659e+02
24,10,1,4.989644e+02
24,10,2,4.071917e+02
24,10,3,4.071917e+02
24,10,5,4.071917e+02
24,10,10,4.071917e+02
24,10,20,4.071917e+02
24,10,30,4.071917e+02
24,10,40,4.071917e+02
24,10,50,4.071917e+02
24,10,60,4.071917e+02
24,10,70,4.071917e+02
24,10,80,4.071917e+02
24,10,90,4.071917e+02
24,10,100,4.071917e+02
24,10,1,4.282122e+02
24,10,2,4.282122e+02
24,10,3,4.282122e+02
24,10,5,4.282122e+02
24,10,10,4.282122e+02
24,10,20,4.282122e+02
24,10,30,4.282122e+02
24,10,40,4.282122e+02
24,10,50,4.282122e+02
24,10,60,4.282122e+02
24,10,70,4.282122e+02
24,10,80,4.282122e+02
24,10,90,4.282122e+02
24,10,100,4.282122e+02
