funcid,dim,milestone,error
7,10,1,4.771166e+02
7,10,2,4.771166e+02
7,10,3,4.771166e+02
7,10,5,4.771166e+02
7,10,10,4.771166e+02
7,10,20,4.771166e+02
7,10,30,4.771166e+02
7,10,40,4.771166e+02
7,10,50,4.771166e+02
7,10,60,4.771166e+02
7,10,70,4.771166e+02
7,10,80,4.771166e+02
7,10,90,4.771166e+02
7,10,100,4.771166e+02
7,10,1,3.573444e+02
7,10,2,3.573444e+02
7,10,3,2.748750e+02
7,10,5,2.367422e+02
7,10,10,7.921388e+01
7,10,20,7.921388e+01
7,10,30,7.921388e+01
7,10,40,7.921388e+01
7,10,50,7.921388e+01
7,10,60,7.921388e+01
7,10,70,7.921388e+01
7,10,80,7.921388e+01
7,10,90,7.921388e+01
7,10,100,7.921388e+01
7,10,1,3.840272e+02
7,10,2,3.840272e+02
7,10,3,3.840272e+02
7,10,5,3.840272e+02
7,10,10,2.189230e+02
7,10,20,2.189230e+02
7,10,30,2.189230e+02
7,10,40,2.189230e+02
7,10,50,2.189230e+02
7,10,60,2.189230e+02
7,10,70,2.189230e+02
7,10,80,2.189230e+02
7,10,90,2.189230e+02
7,10,100,2.189230e+02
7,10,1,4.692140e+02
7,10,2,4.692140e+02
7,10,3,4.692140e+02
7,10,5,4.692140e+02
7,10,10,4.692140e+02
7,10,20,4.692140e+02
7,10,30,4.692140e+02
7,10,40,4.692140e+02
7,10,50,4.692140e+02
7,10,60,4.692140e+02
7,10,70,4.692140e+02
7,10,80,4.692140e+02
7,10,90,4.692140e+02
7,10,100,4.692140e+02
7,10,1,4.864010e+02
7,10,2,4.385830e+02
7,10,3,3.000534e+02
7,10,5,3.000534e+02
7,10,10,3.000534e+02
7,10,20,3.000534e+02
7,10,30,3.000534e+02
7,10,40,3.000534e+02
7,10,50,3.000534e+02
7,10,60,3.000534e+02
7,10,70,3.000534e+02
7,10,80,3.000534e+02
7,10,90,3.000534e+02
7,10,100,3.000534e+02
