funcid,dim,milestone,error
23,50,1,1.195403e+03
23,50,2,1.062187e+03
23,50,3,1.050396e+03
23,50,5,1.046904e+03
23,50,10,1.046121e+03
23,50,20,1.046121e+03
23,50,30,1.046121e+03
23,50,40,1.046121e+03
23,50,50,1.046121e+03
23,50,60,1.046121e+03
23,50,70,1.046121e+03
23,50,80,1.046121e+03
23,50,90,1.046121e+03
23,50,100,1.046121e+03
23,50,1,1.048530e+03
23,50,2,9.778004e+02
23,50,3,9.648440e+02
23,50,5,9.601054e+02
23,50,10,9.569053e+02
23,50,20,9.569026e+02
23,50,30,9.569026e+02
23,50,40,9.569026e+02
23,50,50,9.569026e+02
23,50,60,9.569026e+02
23,50,70,9.569026e+02
23,50,80,9.569026e+02
23,50,90,9.569026e+02
23,50,100,9.569026e+02
23,50,1,1.133192e+03
23,50,2,1.004267e+03
23,50,3,9.940679e+02
23,50,5,9.914949e+02
23,50,10,9.896798e+02
23,50,20,9.896798e+02
23,50,30,9.896798e+02
23,50,40,9.896798e+02
23,50,50,9.896798e+02
23,50,60,9.896798e+02
23,50,70,9.896798e+02
23,50,80,9.896798e+02
23,50,90,9.896798e+02
23,50,100,9.896798e+02
23,50,1,1.131626e+03
23,50,2,1.012793e+03
23,50,3,9.980029e+02
23,50,5,9.919751e+02
23,50,10,9.894096e+02
23,50,20,9.894096e+02
23,50,30,9.894096e+02
23,50,40,9.894096e+02
23,50,50,9.894096e+02
23,50,60,9.894096e+02
23,50,70,9.894096e+02
23,50,80,9.894096e+02
23,50,90,9.894096e+02
23,50,100,9.894096e+02
23,50,1,1.154015e+03
23,50,2,1.079021e+03
23,50,3,1.072493e+03
23,50,5,1.069210e+03
23,50,10,1.067513e+03
23,50,20,1.067512e+03
23,50,30,1.067512e+03
23,50,40,1.067512e+03
23,50,50,1.067512e+03
23,50,60,1.067512e+03
23,50,70,1.067512e+03
23,50,80,1.067512e+03
23,50,90,1.067512e+03
23,50,100,1.067512e+03
