funcid,dim,milestone,error
15,50,1,5.424508e+06
15,50,2,3.093633e+04
15,50,3,2.126378e+04
15,50,5,2.125565e+04
15,50,10,2.125524e+04
15,50,20,2.125524e+04
15,50,30,2.125524e+04
15,50,40,2.125524e+04
15,50,50,2.125524e+04
15,50,60,2.125524e+04
15,50,70,2.125524e+04
15,50,80,2.125524e+04
15,50,90,2.125524e+04
15,50,100,2.125524e+04
15,50,1,5.999624e+06
15,50,2,3.643865e+04
15,50,3,2.861191e+04
15,50,5,2.860777e+04
15,50,10,2.860690e+04
15,50,20,2.860690e+04
15,50,30,2.860690e+04
15,50,40,2.860690e+04
15,50,50,2.860690e+04
15,50,60,2.860690e+04
15,50,70,2.860690e+04
15,50,80,2.860690e+04
15,50,90,2.860690e+04
15,50,100,2.860690e+04
15,50,1,6.832925e+06
15,50,2,8.099083e+04
15,50,3,6.991141e+04
15,50,5,6.989269e+04
15,50,10,6.988836e+04
15,50,20,6.988836e+04
15,50,30,6.988836e+04
15,50,40,6.988836e+04
15,50,50,6.988836e+04
15,50,60,6.988836e+04
15,50,70,6.988836e+04
15,50,80,6.988836e+04
15,50,90,6.988836e+04
15,50,100,6.988836e+04
15,50,1,1.901524e+06
15,50,2,2.327805e+05
15,50,3,2.249758e+05
15,50,5,2.248962e+05
15,50,10,2.248564e+05
15,50,20,2.248564e+05
15,50,30,2.248564e+05
15,50,40,2.248564e+05
15,50,50,2.248564e+05
15,50,60,2.248564e+05
15,50,70,2.248564e+05
15,50,80,2.248564e+05
15,50,90,2.248564e+05
15,50,100,2.248564e+05
15,50,1,3.619026e+06
15,50,2,1.786761e+05
15,50,3,1.758027e+05
15,50,5,1.757610e+05
15,50,10,1.757414e+05
15,50,20,1.757414e+05
15,50,30,1.757414e+05
15,50,40,1.757414e+05
15,50,50,1.757414e+05
15,50,60,1.757414e+05
15,50,70,1.757414e+05
15,50,80,1.757414e+05
15,50,90,1.757414e+05
15,50,100,1.757414e+05
