funcid,dim,milestone,error
22,50,1,8.770764e+03
22,50,2,6.787221e+03
22,50,3,6.570574e+03
22,50,5,6.527944e+03
22,50,10,6.501621e+03
22,50,20,6.501503e+03
22,50,30,6.501503e+03
22,50,40,6.501503e+03
22,50,50,6.501503e+03
22,50,60,6.501503e+03
22,50,70,6.501503e+03
22,50,80,6.501503e+03
22,50,90,6.501503e+03
22,50,100,6.501503e+03
22,50,1,1.004548e+04
22,50,2,8.446909e+03
22,50,3,8.273100e+03
22,50,5,8.240164e+03
22,50,10,8.152300e+03
22,50,20,8.150446e+03
22,50,30,8.150446e+03
22,50,40,8.150446e+03
22,50,50,8.150446e+03
22,50,60,8.150446e+03
22,50,70,8.150446e+03
22,50,80,8.150446e+03
22,50,90,8.150446e+03
22,50,100,8.150446e+03
22,50,1,9.798153e+03
22,50,2,7.767215e+03
22,50,3,7.705458e+03
22,50,5,7.646760e+03
22,50,10,7.638179e+03
22,50,20,7.638178e+03
22,50,30,7.638178e+03
22,50,40,7.638178e+03
22,50,50,7.638178e+03
22,50,60,7.638178e+03
22,50,70,7.638178e+03
22,50,80,7.638178e+03
22,50,90,7.638178e+03
22,50,100,7.638178e+03
22,50,1,1.107352e+04
22,50,2,9.058387e+03
22,50,3,8.947224e+03
22,50,5,8.910467e+03
22,50,10,8.888060e+03
22,50,20,8.888060e+03
22,50,30,8.888060e+03
22,50,40,8.888060e+03
22,50,50,8.888060e+03
22,50,60,8.888060e+03
22,50,70,8.888060e+03
22,50,80,8.888060e+03
22,50,90,8.888060e+03
22,50,100,8.888060e+03
22,50,1,8.882130e+03
22,50,2,6.797086e+03
22,50,3,6.598075e+03
22,50,5,6.558952e+03
22,50,10,6.545116e+03
22,50,20,6.545116e+03
22,50,30,6.545116e+03
22,50,40,6.545116e+03
22,50,50,6.545116e+03
22,50,60,6.545116e+03
22,50,70,6.545116e+03
22,50,80,6.545116e+03
22,50,90,6.545116e+03
22,50,100,6.545116e+03
