funcid,dim,milestone,error
21,50,1,6.930730e+02
21,50,2,6.061210e+02
21,50,3,6.015500e+02
21,50,5,6.006986e+02
21,50,10,6.003134e+02
21,50,20,6.003134e+02
21,50,30,6.003134e+02
21,50,40,6.003134e+02
21,50,50,6.003134e+02
21,50,60,6.003134e+02
21,50,70,6.003134e+02
21,50,80,6.003134e+02
21,50,90,6.003134e+02
21,50,100,6.003134e+02
21,50,1,7.839561e+02
21,50,2,6.715920e+02
21,50,3,6.688025e+02
21,50,5,6.679164e+02
21,50,10,6.676941e+02
21,50,20,6.676941e+02
21,50,30,6.676941e+02
21,50,40,6.676941e+02
21,50,50,6.676941e+02
21,50,60,6.676941e+02
21,50,70,6.676941e+02
21,50,80,6.676941e+02
21,50,90,6.676941e+02
21,50,100,6.676941e+02
21,50,1,7.148624e+02
21,50,2,6.411650e+02
21,50,3,6.374430e+02
21,50,5,6.360127e+02
21,50,10,6.352163e+02
21,50,20,6.352163e+02
21,50,30,6.352163e+02
21,50,40,6.352163e+02
21,50,50,6.352163e+02
21,50,60,6.352163e+02
21,50,70,6.352163e+02
21,50,80,6.352163e+02
21,50,90,6.352163e+02
21,50,100,6.352163e+02
21,50,1,6.891986e+02
21,50,2,6.420419e+02
21,50,3,6.337407e+02
21,50,5,6.311279e+02
21,50,10,6.301296e+02
21,50,20,6.300843e+02
21,50,30,6.300843e+02
21,50,40,6.300843e+02
21,50,50,6.300843e+02
21,50,60,6.300843e+02
21,50,70,6.300843e+02
21,50,80,6.300843e+02
21,50,90,6.300843e+02
21,50,100,6.300843e+02
21,50,1,9.725368e+02
21,50,2,8.918200e+02
21,50,3,8.853842e+02
21,50,5,8.813748e+02
21,50,10,8.797193e+02
21,50,20,8.797193e+02
21,50,30,8.797193e+02
21,50,40,8.797193e+02
21,50,50,8.797193e+02
21,50,60,8.797193e+02
21,50,70,8.797193e+02
21,50,80,8.797193e+02
21,50,90,8.797193e+02
21,50,100,8.797193e+02
