funcid,dim,milestone,error
18,50,1,2.314970e+07
18,50,2,4.525103e+05
18,50,3,3.159614e+05
18,50,5,1.895363e+05
18,50,10,1.801455e+05
18,50,20,1.737990e+05
18,50,30,1.737990e+05
18,50,40,1.737990e+05
18,50,50,1.737990e+05
18,50,60,1.737990e+05
18,50,70,1.737990e+05
18,50,80,1.737990e+05
18,50,90,1.737990e+05
18,50,100,1.737990e+05
18,50,1,2.875385e+07
18,50,2,9.580636e+05
18,50,3,8.910927e+05
18,50,5,2.326525e+05
18,50,10,8.620278e+04
18,50,20,8.620275e+04
18,50,30,8.620275e+04
18,50,40,8.620275e+04
18,50,50,8.620275e+04
18,50,60,8.620275e+04
18,50,70,8.620275e+04
18,50,80,8.620275e+04
18,50,90,8.620275e+04
18,50,100,8.620275e+04
18,50,1,2.899633e+07
18,50,2,2.884747e+06
18,50,3,2.295867e+05
18,50,5,2.223034e+05
18,50,10,2.189622e+05
18,50,20,2.189549e+05
18,50,30,2.189549e+05
18,50,40,2.189549e+05
18,50,50,2.189549e+05
18,50,60,2.189549e+05
18,50,70,2.189549e+05
18,50,80,2.189549e+05
18,50,90,2.189549e+05
18,50,100,2.189549e+05
18,50,1,8.960873e+06
18,50,2,4.683478e+05
18,50,3,2.012365e+05
18,50,5,1.671613e+05
18,50,10,1.393111e+05
18,50,20,1.391856e+05
18,50,30,1.391856e+05
18,50,40,1.391856e+05
18,50,50,1.391856e+05
18,50,60,1.391856e+05
18,50,70,1.391856e+05
18,50,80,1.391856e+05
18,50,90,1.391856e+05
18,50,100,1.391856e+05
18,50,1,6.413207e+06
18,50,2,1.172194e+06
18,50,3,3.032191e+05
18,50,5,2.617084e+05
18,50,10,2.543407e+05
18,50,20,2.543407e+05
18,50,30,2.543407e+05
18,50,40,2.543407e+05
18,50,50,2.543407e+05
18,50,60,2.543407e+05
18,50,70,2.543407e+05
18,50,80,2.543407e+05
18,50,90,2.543407e+05
18,50,100,2.543407e+05
