funcid,dim,milestone,error
1,50,1,3.974680e+09
1,50,2,2.046180e+08
1,50,3,7.219811e+07
1,50,5,3.067170e+07
1,50,10,1.159013e+07
1,50,20,1.095998e+07
1,50,30,1.095998e+07
1,50,40,1.095998e+07
1,50,50,1.095998e+07
1,50,60,1.095998e+07
1,50,70,1.095998e+07
1,50,80,1.095998e+07
1,50,90,1.095998e+07
1,50,100,1.095998e+07
1,50,1,4.830177e+09
1,50,2,1.107979e+08
1,50,3,4.755672e+07
1,50,5,2.434832e+07
1,50,10,1.155843e+07
1,50,20,1.145640e+07
1,50,30,1.145640e+07
1,50,40,1.145640e+07
1,50,50,1.145640e+07
1,50,60,1.145640e+07
1,50,70,1.145640e+07
1,50,80,1.145640e+07
1,50,90,1.145640e+07
1,50,100,1.145640e+07
1,50,1,7.926621e+09
1,50,2,1.942545e+08
1,50,3,7.909766e+07
1,50,5,3.225935e+07
1,50,10,1.216142e+07
1,50,20,1.140776e+07
1,50,30,1.140776e+07
1,50,40,1.140776e+07
1,50,50,1.140776e+07
1,50,60,1.140776e+07
1,50,70,1.140776e+07
1,50,80,1.140776e+07
1,50,90,1.140776e+07
1,50,100,1.140776e+07
1,50,1,3.835808e+09
1,50,2,7.121458e+07
1,50,3,2.415312e+07
1,50,5,8.712890e+06
1,50,10,2.769997e+06
1,50,20,2.660157e+06
1,50,30,2.660157e+06
1,50,40,2.660157e+06
1,50,50,2.660157e+06
1,50,60,2.660157e+06
1,50,70,2.660157e+06
1,50,80,2.660157e+06
1,50,90,2.660157e+06
1,50,100,2.660157e+06
1,50,1,4.037818e+09
1,50,2,6.934299e+07
1,50,3,2.334741e+07
1,50,5,1.113180e+07
1,50,10,3.816059e+06
1,50,20,3.620469e+06
1,50,30,3.620469e+06
1,50,40,3.620469e+06
1,50,50,3.620469e+06
1,50,60,3.620469e+06
1,50,70,3.620469e+06
1,50,80,3.620469e+06
1,50,90,3.620469e+06
1,50,100,3.620469e+06
